"comparison","group_a","group_b","pathway","detection_state","n_paired_genes","gene","gene_index","vanilla_raw_p_full","vanilla_raw_p_masked","vanilla_score_full","vanilla_score_masked","vanilla_delta_score","genept_raw_p_full","genept_raw_p_masked","genept_score_full","genept_score_masked","genept_delta_score","vanilla_adjusted_p_full","vanilla_adjusted_p_masked","genept_adjusted_p_full","genept_adjusted_p_masked","vanilla_qval_full","vanilla_qval_masked","genept_qval_full","genept_qval_masked","vanilla_significant_full","vanilla_significant_masked","genept_significant_full","genept_significant_masked","vanilla_detection_flip","genept_detection_flip","mean_expression_group_A","mean_expression_group_B","expression_difference","detection_fraction_group_A","detection_fraction_group_B","embedding_norm","embedding_to_pathway_mean_cosine"
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"HSD17B8",21,8.03548663493119e-06,1.49821174952854e-06,5.09498781691362,5.82442680135432,-0.729438984440692,0.00577645522630862,7.93371655046569e-05,2.23833858855416,4.1005233197136,-1.86218473115944,0.000988364856096536,0.00018428004519201,0.71050399283596,0.0097584713570728,1.73351743731473,1.93249105817205,0.385270654364906,1.417962696362,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.0983912135577469,0.168140349318518,0.0697491357607712,0.088,0.236,1.00000004859841,0.905930972406427
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"HTD2",22,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.00577645522630862,0.00577645522630862,2.23833858855416,2.23833858855416,0,0.000988364856096536,0.000988364856096536,0.71050399283596,0.71050399283596,1.73351743731473,1.73351743731473,0.385270654364906,0.385270654364906,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.999999967039652,0.927392667855991
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"MORC2",23,8.03548663493119e-06,3.52341775794401e-06,5.09498781691362,5.45303586115776,-0.358048044244133,0.00577645522630862,0.0233436169134307,2.23833858855416,1.63183185249604,0.606506736058118,0.000988364856096536,0.000433380384227113,0.71050399283596,1,1.73351743731473,1.83388406114409,0.385270654364906,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.129712127724145,0.0693752266734855,-0.0603369010506592,0.122,0.082,1.00000002721519,0.90358949174217
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"OLAH",24,8.03548663493119e-06,1.77726970010602e-05,5.09498781691362,4.75024666314563,0.344741153767997,0.00577645522630862,0.0010996776918826,2.23833858855416,2.95873458497628,-0.720395996422123,0.000988364856096536,0.0021860417311304,0.71050399283596,0.13526035610156,1.73351743731473,1.63105534906276,0.385270654364906,0.932110226066041,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.00281394056723929,0,-0.00281394056723929,0.002,0,1.00000003651363,0.911280276228467
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"PPT1",25,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.00577645522630862,0.000313688994347936,2.23833858855416,3.503500718082,-1.26516212952784,0.000988364856096536,0.000988364856096536,0.71050399283596,0.0385837463047961,1.73351743731473,1.73351743731473,0.385270654364906,1.18894726823464,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.11324509022992,0.28262333358356,0.16937824335364,0.106,0.376,1.00000006393318,0.927451973665983
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"PPT2",26,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.00577645522630862,0.0034223189265975,2.23833858855416,2.46567952091782,-0.227340932363659,0.000988364856096536,0.000988364856096536,0.71050399283596,0.420945227971492,1.73351743731473,1.73351743731473,0.385270654364906,0.613004412282997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.00933293210153305,0.0152547662598178,0.00592183415828477,0.008,0.03,1.00000003115391,0.900315888352017
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"SCD",27,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.00577645522630862,0.0034223189265975,2.23833858855416,2.46567952091782,-0.227340932363659,0.000988364856096536,0.000988364856096536,0.71050399283596,0.420945227971492,1.73351743731473,1.73351743731473,0.385270654364906,0.613004412282997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.0226965065199928,0.0226965065199928,0,0.038,0.999999954191763,0.946835142350216
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"SCD5",28,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.00577645522630862,0.00577645522630862,2.23833858855416,2.23833858855416,0,0.000988364856096536,0.000988364856096536,0.71050399283596,0.71050399283596,1.73351743731473,1.73351743731473,0.385270654364906,0.385270654364906,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.999999966556441,0.896175574426982
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"SLC25A1",29,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.00577645522630862,1.77726970010602e-05,2.23833858855416,4.75024666314563,-2.51190807459147,0.000988364856096536,0.000988364856096536,0.71050399283596,0.0021860417311304,1.73351743731473,1.73351743731473,0.385270654364906,1.63105534906276,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.0707413446622313,0.187104291437887,0.116362946775656,0.066,0.256,1.00000001099611,0.93181265775993
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"SLC27A3",30,8.03548663493119e-06,1.77726970010602e-05,5.09498781691362,4.75024666314563,0.344741153767997,0.00577645522630862,0.0034223189265975,2.23833858855416,2.46567952091782,-0.227340932363659,0.000988364856096536,0.0021860417311304,0.71050399283596,0.420945227971492,1.73351743731473,1.63105534906276,0.385270654364906,0.613004412282997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0292940617946928,0.0138310185215164,-0.0154630432731764,0.026,0.022,0.999999996231356,0.933523766755467
"cd4_0h_vs_24h","cd4_0h","cd4_24h","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Vanilla-only significant",31,"TECR",31,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.00577645522630862,0.0010996776918826,2.23833858855416,2.95873458497628,-0.720395996422123,0.000988364856096536,0.000988364856096536,0.71050399283596,0.13526035610156,1.73351743731473,1.73351743731473,0.385270654364906,0.932110226066041,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.551083084003323,0.380454992455875,-0.170628091547448,0.448,0.434,0.999999951388832,0.931385435754338
