dataset_index,dataset_gene,match_type,embedding_key
3510,AC024560.1,unmatched,
3511,RUBCN,exact,RUBCN
3512,FYTTD1,exact,FYTTD1
3513,AC055764.2,unmatched,
3514,LRCH3,exact,LRCH3
3515,IQCG,exact,IQCG
3516,RPL35A,exact,RPL35A
3517,LMLN,exact,LMLN
3518,ZNF595,exact,ZNF595
3519,ZNF718,exact,ZNF718
3520,ZNF141,exact,ZNF141
3521,AC092574.1,unmatched,
3522,ZNF721,exact,ZNF721
3523,PIGG,exact,PIGG
3524,PDE6B,exact,PDE6B
3525,AC107464.1,unmatched,
3526,AC107464.3,unmatched,
3527,ATP5ME,exact,ATP5ME
3528,MYL5,exact,MYL5
3529,SLC49A3,exact,SLC49A3
3530,PCGF3,exact,PCGF3
3531,AC139887.4,unmatched,
3532,AC139887.2,unmatched,
3533,AC139887.1,unmatched,
3534,CPLX1,exact,CPLX1
3535,GAK,exact,GAK
3536,TMEM175,exact,TMEM175
3537,DGKQ,exact,DGKQ
3538,SLC26A1,exact,SLC26A1
3539,IDUA,exact,IDUA
3540,FGFRL1,exact,FGFRL1
3541,RNF212,exact,RNF212
3542,AC092535.1,unmatched,
3543,SPON2,exact,SPON2
3544,AC092535.4,unmatched,
3545,CTBP1-AS,exact,CTBP1-AS
3546,CTBP1,exact,CTBP1
3547,CTBP1-DT,exact,CTBP1-DT
3548,MAEA,exact,MAEA
3549,UVSSA,exact,UVSSA
3550,AC147067.2,unmatched,
3551,AC147067.1,unmatched,
3552,FAM53A,exact,FAM53A
3553,SLBP,exact,SLBP
3554,AC016773.1,unmatched,
3555,TMEM129,exact,TMEM129
3556,TACC3,exact,TACC3
3557,LETM1,exact,LETM1
3558,NSD2,exact,NSD2
3559,NELFA,exact,NELFA
3560,C4orf48,unmatched,
3561,POLN,exact,POLN
3562,HAUS3,exact,HAUS3
3563,MXD4,exact,MXD4
3564,ZFYVE28,exact,ZFYVE28
3565,RNF4,exact,RNF4
3566,FAM193A,exact,FAM193A
3567,TNIP2,exact,TNIP2
3568,SH3BP2,exact,SH3BP2
3569,ADD1,exact,ADD1
3570,MFSD10,exact,MFSD10
3571,NOP14-AS1,unmatched,
3572,NOP14,exact,NOP14
3573,GRK4,exact,GRK4
3574,HTT,exact,HTT
3575,MSANTD1,exact,MSANTD1
3576,RGS12,exact,RGS12
3577,LRPAP1,exact,LRPAP1
3578,TMEM128,exact,TMEM128
3579,LYAR,exact,LYAR
3580,ZBTB49,exact,ZBTB49
3581,NSG1,exact,NSG1
3582,STX18,exact,STX18
3583,STX18-AS1,exact,STX18-AS1
3584,EVC2,exact,EVC2
3585,JAKMIP1,exact,JAKMIP1
3586,WFS1,exact,WFS1
3587,PPP2R2C,exact,PPP2R2C
3588,MAN2B2,exact,MAN2B2
3589,MRFAP1,exact,MRFAP1
3590,LINC02482,unmatched,
3591,AC093323.1,unmatched,
3592,LINC002481,official_alias,LINC002481
3593,S100P,exact,S100P
3594,MRFAP1L1,exact,MRFAP1L1
3595,BLOC1S4,exact,BLOC1S4
3596,KIAA0232,exact,KIAA0232
3597,TBC1D14,exact,TBC1D14
3598,AC097382.2,unmatched,
3599,CCDC96,exact,CCDC96
3600,TADA2B,exact,TADA2B
3601,GRPEL1,exact,GRPEL1
3602,LINC02447,exact,LINC02447
3603,AFAP1-AS1,exact,AFAP1-AS1
3604,AFAP1,exact,AFAP1
3605,ABLIM2,exact,ABLIM2
3606,SH3TC1,exact,SH3TC1
3607,AC104825.1,unmatched,
3608,ACOX3,exact,ACOX3
3609,TRMT44,exact,TRMT44
3610,AC105345.1,unmatched,
3611,SLC2A9,exact,SLC2A9
3612,WDR1,exact,WDR1
3613,ZNF518B,exact,ZNF518B
3614,CLNK,exact,CLNK
3615,HS3ST1,exact,HS3ST1
3616,AC007370.2,unmatched,
3617,RAB28,exact,RAB28
3618,BOD1L1,exact,BOD1L1
3619,LINC00504,exact,LINC00504
3620,CPEB2-DT,exact,CPEB2-DT
3621,CPEB2,exact,CPEB2
3622,AC098829.1,unmatched,
3623,AC099550.1,unmatched,
3624,CC2D2A,exact,CC2D2A
3625,FBXL5,exact,FBXL5
3626,FAM200B,exact,FAM200B
3627,BST1,exact,BST1
3628,CD38,exact,CD38
3629,FGFBP2,exact,FGFBP2
3630,TAPT1,exact,TAPT1
3631,TAPT1-AS1,exact,TAPT1-AS1
3632,QDPR,exact,QDPR
3633,LAP3,exact,LAP3
3634,AC006160.1,unmatched,
3635,MED28,exact,MED28
3636,FAM184B,exact,FAM184B
3637,DCAF16,exact,DCAF16
3638,NCAPG,exact,NCAPG
3639,LCORL,exact,LCORL
3640,PACRGL,exact,PACRGL
3641,KCNIP4-IT1,exact,KCNIP4-IT1
3642,ADGRA3,exact,ADGRA3
3643,DHX15,exact,DHX15
3644,CCDC149,exact,CCDC149
3645,SEPSECS,exact,SEPSECS
3646,SEPSECS-AS1,exact,SEPSECS-AS1
3647,AC104662.1,unmatched,
3648,PI4K2B,exact,PI4K2B
3649,ZCCHC4,exact,ZCCHC4
3650,ANAPC4,exact,ANAPC4
3651,SEL1L3,exact,SEL1L3
3652,AC092436.4,unmatched,
3653,SMIM20,exact,SMIM20
3654,RBPJ,exact,RBPJ
3655,TBC1D19,exact,TBC1D19
3656,STIM2,exact,STIM2
3657,ARAP2,exact,ARAP2
3658,C4orf19,exact,C4orf19
3659,RELL1,exact,RELL1
3660,PGM2,exact,PGM2
3661,TBC1D1,exact,TBC1D1
3662,PTTG2,exact,PTTG2
3663,LINC02513,exact,LINC02513
3664,LINC01259,exact,LINC01259
3665,AC021860.1,unmatched,
3666,KLF3,exact,KLF3
3667,TLR1,exact,TLR1
3668,TLR6,exact,TLR6
3669,FAM114A1,exact,FAM114A1
3670,TMEM156,exact,TMEM156
3671,KLHL5,exact,KLHL5
3672,WDR19,exact,WDR19
3673,RFC1,exact,RFC1
3674,KLB,exact,KLB
3675,RPL9,exact,RPL9
3676,LIAS,exact,LIAS
3677,UGDH,exact,UGDH
3678,UGDH-AS1,exact,UGDH-AS1
3679,SMIM14,exact,SMIM14
3680,AC108471.2,unmatched,
3681,UBE2K,exact,UBE2K
3682,PDS5A,exact,PDS5A
3683,N4BP2,exact,N4BP2
3684,RHOH,exact,RHOH
3685,LINC02265,exact,LINC02265
3686,RBM47,exact,RBM47
3687,TMEM33,exact,TMEM33
3688,DCAF4L1,exact,DCAF4L1
3689,AC106052.1,unmatched,
3690,SLC30A9,exact,SLC30A9
3691,ATP8A1,exact,ATP8A1
3692,AC096734.2,unmatched,
3693,GUF1,exact,GUF1
3694,GNPDA2,exact,GNPDA2
3695,AC096586.2,unmatched,
3696,AC096586.1,unmatched,
3697,COMMD8,exact,COMMD8
3698,ATP10D,exact,ATP10D
3699,AC107068.1,unmatched,
3700,NFXL1,exact,NFXL1
3701,NIPAL1,exact,NIPAL1
3702,TXK,exact,TXK
3703,TEC,exact,TEC
3704,SLAIN2,exact,SLAIN2
3705,FRYL,exact,FRYL
3706,OCIAD1,exact,OCIAD1
3707,OCIAD2,exact,OCIAD2
3708,DCUN1D4,exact,DCUN1D4
3709,AC027271.1,unmatched,
3710,SGCB,exact,SGCB
3711,USP46,exact,USP46
3712,USP46-AS1,official_alias,USP46-AS1
3713,RASL11B,exact,RASL11B
3714,SCFD2,exact,SCFD2
3715,AC023154.1,unmatched,
3716,FIP1L1,exact,FIP1L1
3717,LNX1,exact,LNX1
3718,AC110792.3,unmatched,
3719,CHIC2,exact,CHIC2
3720,AC110792.2,unmatched,
3721,SRD5A3,exact,SRD5A3
3722,TMEM165,exact,TMEM165
3723,CLOCK,exact,CLOCK
3724,AC024243.1,unmatched,
3725,EXOC1,exact,EXOC1
3726,CEP135,exact,CEP135
3727,AASDH,exact,AASDH
3728,AC068620.1,unmatched,
3729,PPAT,exact,PPAT
3730,AC068620.2,unmatched,
3731,PAICS,exact,PAICS
3732,SRP72,exact,SRP72
3733,ARL9,exact,ARL9
3734,HOPX,exact,HOPX
3735,SPINK2,exact,SPINK2
3736,REST,exact,REST
3737,AC069307.1,unmatched,
3738,NOA1,exact,NOA1
3739,POLR2B,unmatched,
3740,LINC02271,exact,LINC02271
3741,AC020741.1,unmatched,
3742,AC104806.2,unmatched,
3743,CENPC,exact,CENPC
3744,STAP1,exact,STAP1
3745,UBA6,exact,UBA6
3746,UBA6-AS1,unmatched,
3747,YTHDC1,exact,YTHDC1
3748,SULT1B1,exact,SULT1B1
3749,UTP3,exact,UTP3
3750,AC009570.1,unmatched,
3751,RUFY3,exact,RUFY3
3752,GRSF1,exact,GRSF1
3753,MOB1B,exact,MOB1B
3754,DCK,exact,DCK
3755,COX18,exact,COX18
3756,ANKRD17,exact,ANKRD17
3757,AC053527.1,unmatched,
3758,ALB,exact,ALB
3759,RASSF6,exact,RASSF6
3760,MTHFD2L,exact,MTHFD2L
3761,AC093677.2,unmatched,
3762,AREG,exact,AREG
3763,RCHY1,exact,RCHY1
3764,THAP6,exact,THAP6
3765,ODAPH,exact,ODAPH
3766,CDKL2,exact,CDKL2
3767,G3BP2,exact,G3BP2
3768,USO1,exact,USO1
3769,AC110615.1,unmatched,
3770,PPEF2,exact,PPEF2
3771,NAAA,exact,NAAA
3772,SDAD1,exact,SDAD1
3773,ART3,exact,ART3
3774,NUP54,exact,NUP54
3775,SCARB2,exact,SCARB2
3776,FAM47E,exact,FAM47E
3777,SEPT11,official_alias,SEPT11
3778,CCNI,exact,CCNI
3779,CCNG2,exact,CCNG2
3780,CNOT6L,exact,CNOT6L
3781,MRPL1,exact,MRPL1
3782,AC098818.2,unmatched,
3783,BMP2K,exact,BMP2K
3784,PAQR3,exact,PAQR3
3785,ANTXR2,exact,ANTXR2
3786,PRDM8,exact,PRDM8
3787,CFAP299,exact,CFAP299
3788,PRKG2,exact,PRKG2
3789,RASGEF1B,exact,RASGEF1B
3790,AC124016.2,unmatched,
3791,HNRNPD,exact,HNRNPD
3792,AC124016.1,unmatched,
3793,HNRNPDL,exact,HNRNPDL
3794,ENOPH1,exact,ENOPH1
3795,TMEM150C,exact,TMEM150C
3796,SEC31A,exact,SEC31A
3797,THAP9-AS1,exact,THAP9-AS1
3798,THAP9,exact,THAP9
3799,LIN54,exact,LIN54
3800,COPS4,exact,COPS4
3801,PLAC8,exact,PLAC8
3802,COQ2,exact,COQ2
3803,HPSE,exact,HPSE
3804,HELQ,exact,HELQ
3805,MRPS18C,exact,MRPS18C
3806,ABRAXAS1,exact,ABRAXAS1
3807,GPAT3,exact,GPAT3
3808,CDS1,exact,CDS1
3809,AC093827.5,unmatched,
3810,AC093827.4,unmatched,
3811,AFF1,exact,AFF1
3812,KLHL8,exact,KLHL8
3813,HSD17B13,exact,HSD17B13
3814,HSD17B11,exact,HSD17B11
3815,NUDT9,exact,NUDT9
3816,AC112250.2,unmatched,
3817,PKD2,exact,PKD2
3818,ABCG2,exact,ABCG2
3819,PPM1K,exact,PPM1K
3820,AC107067.1,unmatched,
3821,HERC6,exact,HERC6
3822,HERC5,exact,HERC5
3823,PYURF,exact,PYURF
3824,AC083829.2,unmatched,
3825,HERC3,exact,HERC3
3826,NAP1L5,exact,NAP1L5
3827,FAM13A-AS1,exact,FAM13A-AS1
3828,FAM13A,exact,FAM13A
3829,TIGD2,exact,TIGD2
3830,AC104785.1,unmatched,
3831,GPRIN3,exact,GPRIN3
3832,SNCA,exact,SNCA
3833,MMRN1,exact,MMRN1
3834,CCSER1,exact,CCSER1
3835,SMARCAD1,exact,SMARCAD1
3836,PDLIM5,exact,PDLIM5
3837,BMPR1B,exact,BMPR1B
3838,STPG2,exact,STPG2
3839,RAP1GDS1,exact,RAP1GDS1
3840,TSPAN5,exact,TSPAN5
3841,AC114811.2,unmatched,
3842,EIF4E,exact,EIF4E
3843,METAP1,exact,METAP1
3844,AC019131.2,unmatched,
3845,ADH5,exact,ADH5
3846,AP002026.1,unmatched,
3847,TRMT10A,exact,TRMT10A
3848,DAPP1,exact,DAPP1
3849,LAMTOR3,exact,LAMTOR3
3850,DNAJB14,exact,DNAJB14
3851,H2AFZ,official_alias,H2AFZ
3852,PPP3CA,exact,PPP3CA
3853,AP001816.1,unmatched,
3854,BANK1,exact,BANK1
3855,SLC39A8,exact,SLC39A8
3856,AC098487.1,unmatched,
3857,AF213884.3,unmatched,
3858,NFKB1,exact,NFKB1
3859,MANBA,exact,MANBA
3860,UBE2D3,exact,UBE2D3
3861,AC018797.2,unmatched,
3862,CISD2,exact,CISD2
3863,SLC9B1,exact,SLC9B1
3864,SLC9B2,exact,SLC9B2
3865,BDH2,exact,BDH2
3866,CENPE,exact,CENPE
3867,LINC02503,unmatched,
3868,AC004069.1,unmatched,
3869,TET2,exact,TET2
3870,TET2-AS1,unmatched,
3871,PPA2,exact,PPA2
3872,INTS12,exact,INTS12
3873,GSTCD,exact,GSTCD
3874,AC109361.1,unmatched,
3875,TBCK,exact,TBCK
3876,AIMP1,exact,AIMP1
3877,PAPSS1,exact,PAPSS1
3878,CYP2U1,exact,CYP2U1
3879,AC096564.2,unmatched,
3880,HADH,exact,HADH
3881,LEF1,exact,LEF1
3882,RPL34-AS1,official_alias,RPL34-AS1
3883,RPL34,exact,RPL34
3884,OSTC,exact,OSTC
3885,SEC24B-AS1,exact,SEC24B-AS1
3886,SEC24B,exact,SEC24B
3887,MCUB,exact,MCUB
3888,CASP6,exact,CASP6
3889,AC004067.1,unmatched,
3890,PLA2G12A,exact,PLA2G12A
3891,GAR1,exact,GAR1
3892,RRH,exact,RRH
3893,ELOVL6,exact,ELOVL6
3894,FAM241A,exact,FAM241A
3895,AC109347.1,unmatched,
3896,AP1AR,exact,AP1AR
3897,TIFA,exact,TIFA
3898,ALPK1,exact,ALPK1
3899,ZGRF1,exact,ZGRF1
3900,LARP7,exact,LARP7
3901,CAMK2D,exact,CAMK2D
3902,ARSJ,exact,ARSJ
3903,SNHG8,unmatched,
3904,METTL14,exact,METTL14
3905,SEC24D,exact,SEC24D
3906,SYNPO2,exact,SYNPO2
3907,USP53,exact,USP53
3908,C4orf3,exact,C4orf3
3909,AC093752.3,unmatched,
3910,AC093752.2,unmatched,
3911,PDE5A,exact,PDE5A
3912,MAD2L1,exact,MAD2L1
3913,AC108866.1,unmatched,
3914,PRDM5,exact,PRDM5
3915,TNIP3,exact,TNIP3
3916,ANXA5,exact,ANXA5
3917,EXOSC9,exact,EXOSC9
3918,CCNA2,exact,CCNA2
3919,BBS7,exact,BBS7
3920,KIAA1109,unmatched,
3921,BBS12,exact,BBS12
3922,NUDT6,exact,NUDT6
3923,SPATA5,unmatched,
3924,SPRY1,exact,SPRY1
3925,ANKRD50,exact,ANKRD50
3926,INTU,exact,INTU
3927,HSPA4L,exact,HSPA4L
3928,AC093591.2,unmatched,
3929,PLK4,exact,PLK4
3930,MFSD8,exact,MFSD8
3931,ABHD18,exact,ABHD18
3932,LARP1B,exact,LARP1B
3933,PGRMC2,exact,PGRMC2
3934,AC108062.1,unmatched,
3935,JADE1,exact,JADE1
3936,SCLT1,exact,SCLT1
3937,C4orf33,exact,C4orf33
3938,AC096711.2,unmatched,
3939,AC096711.1,unmatched,
3940,NOCT,exact,NOCT
3941,ELF2,exact,ELF2
3942,MGARP,exact,MGARP
3943,NDUFC1,exact,NDUFC1
3944,NAA15,exact,NAA15
3945,AC097376.2,unmatched,
3946,RAB33B,exact,RAB33B
3947,SETD7,exact,SETD7
3948,MGST2,exact,MGST2
3949,MAML3,exact,MAML3
3950,SCOC,exact,SCOC
3951,SCOC-AS1,exact,SCOC-AS1
3952,ELMOD2,exact,ELMOD2
3953,ZNF330,exact,ZNF330
3954,IL15,exact,IL15
3955,INPP4B,exact,INPP4B
3956,AC139720.1,unmatched,
3957,AC104596.1,unmatched,
3958,USP38,exact,USP38
3959,SMARCA5,exact,SMARCA5
3960,SMARCA5-AS1,exact,SMARCA5-AS1
3961,FREM3,exact,FREM3
3962,GYPE,exact,GYPE
3963,GYPB,exact,GYPB
3964,ANAPC10,exact,ANAPC10
3965,ABCE1,exact,ABCE1
3966,OTUD4,exact,OTUD4
3967,SMAD1,exact,SMAD1
3968,MMAA,exact,MMAA
3969,ZNF827,exact,ZNF827
3970,LSM6,exact,LSM6
3971,REELD1,exact,REELD1
3972,SLC10A7,exact,SLC10A7
3973,AC093835.1,unmatched,
3974,TMEM184C,exact,TMEM184C
3975,PRMT9,exact,PRMT9
3976,ARHGAP10,exact,ARHGAP10
3977,NR3C2,exact,NR3C2
3978,AC108935.1,unmatched,
3979,LRBA,exact,LRBA
3980,AC110813.1,unmatched,
3981,MAB21L2,exact,MAB21L2
3982,RPS3A,exact,RPS3A
3983,SH3D19,exact,SH3D19
3984,AC095055.1,unmatched,
3985,GATB,exact,GATB
3986,AC092611.1,unmatched,
3987,LINC02273,exact,LINC02273
3988,FBXW7,exact,FBXW7
3989,TMEM154,exact,TMEM154
3990,ARFIP1,exact,ARFIP1
3991,TRIM2,exact,TRIM2
3992,TMEM131L,exact,TMEM131L
3993,TLR2,exact,TLR2
3994,RNF175,exact,RNF175
3995,PLRG1,exact,PLRG1
3996,LRAT,exact,LRAT
3997,AC097467.3,unmatched,
3998,MAP9,exact,MAP9
3999,CTSO,exact,CTSO
4000,C4orf46,exact,C4orf46
4001,ETFDH,exact,ETFDH
4002,PPID,exact,PPID
4003,FNIP2,exact,FNIP2
4004,RAPGEF2,exact,RAPGEF2
4005,NAF1,exact,NAF1
4006,TMA16,exact,TMA16
4007,MARCH1,official_alias,MARCH1
4008,AC093788.1,unmatched,
4009,TRIM61,exact,TRIM61
4010,FAM218A,exact,FAM218A
4011,TRIM60,exact,TRIM60
4012,TMEM192,exact,TMEM192
4013,KLHL2,exact,KLHL2
4014,MSMO1,exact,MSMO1
4015,DDX60,exact,DDX60
4016,DDX60L,exact,DDX60L
4017,PALLD,exact,PALLD
4018,CBR4,exact,CBR4
4019,NEK1,exact,NEK1
4020,CLCN3,exact,CLCN3
4021,HPF1,exact,HPF1
4022,AC105285.1,unmatched,
4023,GALNT7,exact,GALNT7
4024,AC097534.1,unmatched,
4025,HMGB2,exact,HMGB2
4026,AC097534.2,unmatched,
4027,SAP30,exact,SAP30
4028,SCRG1,exact,SCRG1
4029,HAND2-AS1,exact,HAND2-AS1
4030,FBXO8,exact,FBXO8
4031,CEP44,exact,CEP44
4032,HPGD,exact,HPGD
4033,WDR17,exact,WDR17
4034,ASB5,exact,ASB5
4035,SPCS3,exact,SPCS3
4036,AGA,exact,AGA
4037,AC078881.1,unmatched,
4038,AC079766.1,unmatched,
4039,DCTD,exact,DCTD
4040,WWC2-AS2,exact,WWC2-AS2
4041,WWC2,exact,WWC2
4042,CDKN2AIP,exact,CDKN2AIP
4043,AC107214.1,unmatched,
4044,ING2,exact,ING2
4045,RWDD4,exact,RWDD4
4046,TRAPPC11,exact,TRAPPC11
4047,LINC02362,unmatched,
4048,IRF2,exact,IRF2
4049,LINC02427,unmatched,
4050,LINC02365,exact,LINC02365
4051,CASP3,exact,CASP3
4052,PRIMPOL,exact,PRIMPOL
4053,CENPU,exact,CENPU
4054,ACSL1,exact,ACSL1
4055,SLC25A4,exact,SLC25A4
4056,CFAP97,exact,CFAP97
4057,SNX25,exact,SNX25
4058,LRP2BP,exact,LRP2BP
4059,ANKRD37,exact,ANKRD37
4060,UFSP2,exact,UFSP2
4061,CCDC110,exact,CCDC110
4062,PDLIM3,exact,PDLIM3
4063,TLR3,exact,TLR3
4064,FAM149A,exact,FAM149A
4065,CYP4V2,exact,CYP4V2
4066,KLKB1,exact,KLKB1
4067,FRG1-DT,exact,FRG1-DT
4068,FRG1,exact,FRG1
4069,CCDC127,exact,CCDC127
4070,SDHA,exact,SDHA
4071,PDCD6,exact,PDCD6
4072,AHRR,exact,AHRR
4073,EXOC3-AS1,exact,EXOC3-AS1
4074,EXOC3,exact,EXOC3
4075,SLC9A3,exact,SLC9A3
4076,CEP72,exact,CEP72
4077,TPPP,exact,TPPP
4078,AC026740.1,unmatched,
4079,ZDHHC11,exact,ZDHHC11
4080,BRD9,exact,BRD9
4081,TRIP13,exact,TRIP13
4082,SLC12A7,exact,SLC12A7
4083,CLPTM1L,exact,CLPTM1L
4084,LPCAT1,exact,LPCAT1
4085,MRPL36,exact,MRPL36
4086,NDUFS6,exact,NDUFS6
4087,AC091891.2,unmatched,
4088,ADAMTS16,exact,ADAMTS16
4089,ICE1,exact,ICE1
4090,LINC02145,exact,LINC02145
4091,MED10,exact,MED10
4092,NSUN2,exact,NSUN2
4093,SRD5A1,exact,SRD5A1
4094,LINC02102,exact,LINC02102
4095,TENT4A,exact,TENT4A
4096,ADCY2,exact,ADCY2
4097,MTRR,exact,MTRR
4098,FASTKD3,exact,FASTKD3
4099,AC091965.4,unmatched,
4100,MIR4458HG,exact,MIR4458HG
4101,SNHG18,exact,SNHG18
4102,AC034229.1,unmatched,
4103,AC034229.4,unmatched,
4104,FAM173B,official_alias,FAM173B
4105,CCT5,exact,CCT5
4106,CMBL,exact,CMBL
4107,AC012640.2,unmatched,
4108,MARCH6,official_alias,MARCH6
4109,DAP,exact,DAP
4110,TRIO,exact,TRIO
4111,OTULINL,exact,OTULINL
4112,AC010491.1,unmatched,
4113,OTULIN,exact,OTULIN
4114,ANKH,exact,ANKH
4115,AC016575.1,unmatched,
4116,ZNF622,exact,ZNF622
4117,RETREG1,exact,RETREG1
4118,AC022113.1,unmatched,
4119,AC022113.2,unmatched,
4120,MYO10,exact,MYO10
4121,LINC02241,exact,LINC02241
4122,AC093274.1,unmatched,
4123,C5orf17,unmatched,
4124,AC099499.2,unmatched,
4125,DROSHA,exact,DROSHA
4126,C5orf22,exact,C5orf22
4127,PDZD2,exact,PDZD2
4128,AC025178.1,unmatched,
4129,GOLPH3,exact,GOLPH3
4130,AC025181.2,unmatched,
4131,MTMR12,exact,MTMR12
4132,ZFR,exact,ZFR
4133,SUB1,exact,SUB1
4134,TARS,official_alias,TARS
4135,AMACR,exact,AMACR
4136,C1QTNF3-AMACR,exact,C1QTNF3-AMACR
4137,C1QTNF3,exact,C1QTNF3
4138,AC139792.1,unmatched,
4139,AC026801.2,unmatched,
4140,TTC23L,exact,TTC23L
4141,RAD1,exact,RAD1
4142,BRIX1,exact,BRIX1
4143,DNAJC21,exact,DNAJC21
4144,SPEF2,exact,SPEF2
4145,AC137810.1,unmatched,
4146,IL7R,exact,IL7R
4147,LMBRD2,exact,LMBRD2
4148,SKP2,exact,SKP2
4149,NADK2,exact,NADK2
4150,AC008957.1,unmatched,
4151,AC026741.1,unmatched,
4152,NIPBL,exact,NIPBL
4153,CPLANE1,exact,CPLANE1
4154,NUP155,exact,NUP155
4155,WDR70,exact,WDR70
4156,OSMR,exact,OSMR
4157,RICTOR,exact,RICTOR
4158,FYB1,exact,FYB1
4159,TTC33,exact,TTC33
4160,PTGER4,exact,PTGER4
4161,PRKAA1,exact,PRKAA1
4162,RPL37,exact,RPL37
4163,CARD6,exact,CARD6
4164,OXCT1,exact,OXCT1
4165,C5orf51,unmatched,
4166,FBXO4,exact,FBXO4
4167,CCDC152,exact,CCDC152
4168,SELENOP,exact,SELENOP
4169,AC008945.1,unmatched,
4170,AC008875.1,unmatched,
4171,AC025171.3,unmatched,
4172,AC025171.5,unmatched,
4173,ANXA2R,exact,ANXA2R
4174,AC025171.2,unmatched,
4175,AC025171.4,unmatched,
4176,ZNF131,exact,ZNF131
4177,HMGCS1,exact,HMGCS1
4178,CCL28,exact,CCL28
4179,TMEM267,exact,TMEM267
4180,C5orf34,exact,C5orf34
4181,AC114956.1,unmatched,
4182,PAIP1,exact,PAIP1
4183,NNT-AS1,unmatched,
4184,NNT,exact,NNT
4185,MRPS30,exact,MRPS30
4186,AC093297.2,unmatched,
4187,EMB,exact,EMB
4188,AC112187.3,unmatched,
4189,PARP8,exact,PARP8
4190,ITGA1,exact,ITGA1
4191,PELO,exact,PELO
4192,ITGA2,exact,ITGA2
4193,AC008966.2,unmatched,
4194,MOCS2,exact,MOCS2
4195,AC008966.1,unmatched,
4196,FST,exact,FST
4197,NDUFS4,exact,NDUFS4
4198,ARL15,exact,ARL15
4199,SNX18,exact,SNX18
4200,GZMK,exact,GZMK
4201,GZMA,exact,GZMA
4202,AC026704.1,unmatched,
4203,DHX29,exact,DHX29
4204,MTREX,exact,MTREX
4205,PLPP1,exact,PLPP1
4206,SLC38A9,exact,SLC38A9
4207,IL6ST,exact,IL6ST
4208,AC008914.1,unmatched,
4209,AC008892.1,unmatched,
4210,AC016596.1,unmatched,
4211,ANKRD55,exact,ANKRD55
4212,MAP3K1,exact,MAP3K1
4213,SETD9,exact,SETD9
4214,MIER3,exact,MIER3
4215,AC008937.3,unmatched,
4216,GPBP1,exact,GPBP1
4217,PLK2,exact,PLK2
4218,GAPT,exact,GAPT
4219,LINC02108,exact,LINC02108
4220,PDE4D,exact,PDE4D
4221,PART1,exact,PART1
4222,AC104113.1,unmatched,
4223,ERCC8,exact,ERCC8
4224,NDUFAF2,exact,NDUFAF2
4225,SMIM15,exact,SMIM15
4226,ZSWIM6,exact,ZSWIM6
4227,KIF2A,exact,KIF2A
4228,DIMT1,exact,DIMT1
4229,IPO11,exact,IPO11
4230,SREK1IP1,exact,SREK1IP1
4231,CWC27,exact,CWC27
4232,AC092354.2,unmatched,
4233,AC092354.1,unmatched,
4234,ADAMTS6,exact,ADAMTS6
4235,AC025176.1,unmatched,
4236,CENPK,exact,CENPK
4237,PPWD1,exact,PPWD1
4238,TRIM23,exact,TRIM23
4239,TRAPPC13,exact,TRAPPC13
4240,SHLD3,exact,SHLD3
4241,SGTB,exact,SGTB
4242,NLN,exact,NLN
4243,AC010359.1,unmatched,
4244,ERBIN,exact,ERBIN
4245,SREK1,exact,SREK1
4246,MAST4,exact,MAST4
4247,MAST4-AS1,unmatched,
4248,CD180,exact,CD180
4249,LINC02242,exact,LINC02242
4250,PIK3R1,exact,PIK3R1
4251,SLC30A5,exact,SLC30A5
4252,AC010273.1,unmatched,
4253,CCNB1,exact,CCNB1
4254,CENPH,exact,CENPH
4255,MRPS36,exact,MRPS36
4256,CDK7,exact,CDK7
4257,CCDC125,exact,CCDC125
4258,AK6,exact,AK6
4259,TAF9,exact,TAF9
4260,RAD17,exact,RAD17
4261,MARVELD2,exact,MARVELD2
4262,OCLN,exact,OCLN
4263,GTF2H2C,exact,GTF2H2C
4264,SERF1B,exact,SERF1B
4265,SMN2,exact,SMN2
4266,AC146944.4,unmatched,
4267,SERF1A,exact,SERF1A
4268,SMN1,exact,SMN1
4269,NAIP,exact,NAIP
4270,GTF2H2,exact,GTF2H2
4271,BDP1,exact,BDP1
4272,MCCC2,exact,MCCC2
4273,MRPS27,exact,MRPS27
4274,PTCD2,exact,PTCD2
4275,TNPO1,exact,TNPO1
4276,FCHO2,exact,FCHO2
4277,AC099522.2,unmatched,
4278,BTF3,exact,BTF3
4279,ANKRA2,exact,ANKRA2
4280,UTP15,exact,UTP15
4281,ENC1,exact,ENC1
4282,HEXB,exact,HEXB
4283,GFM2,exact,GFM2
4284,NSA2,exact,NSA2
4285,FAM169A,exact,FAM169A
4286,AC010501.1,unmatched,
4287,GCNT4,exact,GCNT4
4288,LINC01336,official_alias,LINC01336
4289,ANKRD31,exact,ANKRD31
4290,HMGCR,exact,HMGCR
4291,COL4A3BP,official_alias,COL4A3BP
4292,POLK,exact,POLK
4293,AC010245.1,unmatched,
4294,AC010245.2,unmatched,
4295,ANKDD1B,exact,ANKDD1B
4296,POC5,exact,POC5
4297,IQGAP2,exact,IQGAP2
4298,F2RL2,exact,F2RL2
4299,F2R,exact,F2R
4300,F2RL1,exact,F2RL1
4301,AGGF1,exact,AGGF1
4302,ZBED3,exact,ZBED3
4303,ZBED3-AS1,exact,ZBED3-AS1
4304,PDE8B,exact,PDE8B
