comparison,group_a,group_b,pathway,detection_state,n_paired_genes,gene,gene_index,vanilla_raw_p_full,vanilla_raw_p_masked,vanilla_score_full,vanilla_score_masked,vanilla_delta_score,genept_raw_p_full,genept_raw_p_masked,genept_score_full,genept_score_masked,genept_delta_score,vanilla_adjusted_p_full,vanilla_adjusted_p_masked,genept_adjusted_p_full,genept_adjusted_p_masked,vanilla_qval_full,vanilla_qval_masked,genept_qval_full,genept_qval_masked,vanilla_significant_full,vanilla_significant_masked,genept_significant_full,genept_significant_masked,vanilla_detection_flip,genept_detection_flip,mean_expression_group_A,mean_expression_group_B,expression_difference,detection_fraction_group_A,detection_fraction_group_B,embedding_norm,embedding_to_pathway_mean_cosine,vanilla_supporting_rank,vanilla_absolute_rank,vanilla_absolute_percentile,genept_supporting_rank,genept_absolute_rank,genept_absolute_percentile,absolute_percentile_difference_genept_minus_vanilla
cd4_12h_vs_24h,cd4_12h,cd4_24h,KEGG_PYRIMIDINE_METABOLISM,Vanilla-only significant,90,UCK2,84,4.62765891657924e-09,3.59717677613814e-08,8.33463865838632,7.44403821911369,0.890600439272627,0.0010996776918826,3.81265104892234e-05,2.95873458497628,4.41877294150378,-1.4600383565275,5.69202046739247e-07,4.42452743464991e-06,0.13526035610156,0.00468956079017448,2.49894648741163,2.31389997788891,0.932110226066041,1.52606285259303,True,True,False,True,False,True,0.0664755328733918,0.111749607367007,0.0452740744936152,0.086,0.164,1.00000008613388,0.916657792730149,17.5,53.5,0.4101123595505618,41.5,50.5,0.4438202247191011,0.0337078651685393
cd4_12h_vs_24h,cd4_12h,cd4_24h,KEGG_PYRIMIDINE_METABOLISM,Vanilla-only significant,90,UCKL1,85,4.62765891657924e-09,9.5725425402497e-08,8.33463865838632,7.01897269497718,1.31566596340914,0.0010996776918826,6.1774102028672e-07,2.95873458497628,6.20919355894615,-3.25045897396987,5.69202046739247e-07,1.17742273245071e-05,0.13526035610156,7.59821454952666e-05,2.49894648741163,2.2201503515613,0.932110226066041,2.02960302707371,True,True,False,True,False,True,0.0950543308150793,0.111659324617551,0.016604993802472,0.108,0.158,0.999999996115303,0.917012423199333,12.0,40.0,0.5617977528089888,73.0,18.0,0.8089887640449438,0.247191011235955
cd4_12h_vs_24h,cd4_12h,cd4_24h,KEGG_PYRIMIDINE_METABOLISM,Vanilla-only significant,90,UMPS,86,4.62765891657924e-09,5.26903195422322e-11,8.33463865838632,10.2782691676256,-1.94363050923927,0.0010996776918826,8.03548663493119e-06,2.95873458497628,5.09498781691362,-2.13625323193734,5.69202046739247e-07,6.48090930369456e-09,0.13526035610156,0.000988364856096536,2.49894648741163,2.8615317674606,0.932110226066041,1.73351743731473,True,True,False,True,False,True,0.230305698898969,0.325674675247287,0.0953689763483184,0.258,0.4,1.00000003137032,0.921747631809826,77.5,19.5,0.7921348314606742,54.5,36.5,0.601123595505618,-0.1910112359550562
cd4_12h_vs_24h,cd4_12h,cd4_24h,KEGG_PYRIMIDINE_METABOLISM,Vanilla-only significant,90,UPB1,87,4.62765891657924e-09,4.62765891657924e-09,8.33463865838632,8.33463865838632,0.0,0.0010996776918826,0.0010996776918826,2.95873458497628,2.95873458497628,0.0,5.69202046739247e-07,5.69202046739247e-07,0.13526035610156,0.13526035610156,2.49894648741163,2.49894648741163,0.932110226066041,0.932110226066041,True,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.999999935839951,0.917310508039924,38.0,81.0,0.10112359550561797,11.5,86.5,0.03932584269662921,-0.06179775280898876
cd4_12h_vs_24h,cd4_12h,cd4_24h,KEGG_PYRIMIDINE_METABOLISM,Vanilla-only significant,90,UPP1,88,4.62765891657924e-09,1.32240927298422e-12,8.33463865838632,11.8786341140708,-3.54399545568447,0.0010996776918826,0.0010996776918826,2.95873458497628,2.95873458497628,0.0,5.69202046739247e-07,1.62656340577059e-10,0.13526035610156,0.13526035610156,2.49894648741163,3.12869445657952,0.932110226066041,0.932110226066041,True,True,False,False,False,False,0.137828338797345,0.104005414315113,-0.0338229244822318,0.124,0.118,1.00000004398102,0.926430760654139,88.5,4.5,0.9606741573033708,11.5,86.5,0.03932584269662921,-0.9213483146067416
cd4_12h_vs_24h,cd4_12h,cd4_24h,KEGG_PYRIMIDINE_METABOLISM,Vanilla-only significant,90,UPRT,89,4.62765891657924e-09,6.1774102028672e-07,8.33463865838632,6.20919355894615,2.12544509944017,0.0010996776918826,0.000313688994347936,2.95873458497628,3.503500718082,-0.544766133105719,5.69202046739247e-07,7.59821454952666e-05,0.13526035610156,0.0385837463047961,2.49894648741163,2.02960302707371,0.932110226066041,1.18894726823464,True,True,False,True,False,True,0.0881678148793438,0.0758172728250505,-0.0123505420542933,0.106,0.116,0.999999944057202,0.930009683952103,5.0,13.0,0.8651685393258427,22.0,70.0,0.2247191011235955,-0.6404494382022472
cd4_12h_vs_24h,cd4_12h,cd4_24h,KEGG_PYRIMIDINE_METABOLISM,Vanilla-only significant,90,ZNRD1,90,4.62765891657924e-09,1.69038678268048e-10,8.33463865838632,9.77201391173862,-1.4373752533523,0.0010996776918826,3.52341775794401e-06,2.95873458497628,5.45303586115776,-2.49430127618147,5.69202046739247e-07,2.07917574269699e-08,0.13526035610156,0.000433380384227113,2.49894648741163,2.77166173987722,0.932110226066041,1.83388406114409,True,True,False,True,False,True,0.554600173054532,0.527354019673468,-0.0272461533810637,0.516,0.57,0.999999993743367,0.947546326788899,67.5,32.5,0.6460674157303371,60.5,30.5,0.6685393258426966,0.022471910112359494
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,ABHD3,1,0.0010996776918826,0.00196887460329715,2.95873458497628,2.70578194299357,0.252952641982712,0.000313688994347936,0.00946978291842922,3.503500718082,2.02365997647813,1.47984074160387,0.13526035610156,0.242171576205549,0.0385837463047961,1.0,0.932110226066041,0.784778205325666,1.18894726823464,0.0,False,False,True,False,False,True,0.0434033280793712,0.0567829503935671,0.0133796223141959,0.046,0.076,1.00000004234792,0.905142825402852,24.5,52.5,0.45789473684210524,12.5,13.5,0.868421052631579,0.41052631578947374
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,ABHD4,2,0.0010996776918826,0.0010996776918826,2.95873458497628,2.95873458497628,0.0,0.000313688994347936,0.000160158462101912,3.503500718082,3.79545011009365,-0.29194939201165,0.13526035610156,0.13526035610156,0.0385837463047961,0.0196994908385352,0.932110226066041,0.932110226066041,1.18894726823464,1.30596515981639,False,False,True,True,False,False,0.0,0.00086949541664989,0.00086949541664989,0.0,0.002,0.999999969970146,0.92891468036128,51.5,79.5,0.1736842105263158,73.5,62.5,0.3526315789473684,0.1789473684210526
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,ACP6,3,0.0010996776918826,0.0010996776918826,2.95873458497628,2.95873458497628,0.0,0.000313688994347936,7.93371655046569e-05,3.503500718082,4.1005233197136,-0.597022601631597,0.13526035610156,0.13526035610156,0.0385837463047961,0.0097584713570728,0.932110226066041,0.932110226066041,1.18894726823464,1.417962696362,False,False,True,True,False,False,0.0388211280547572,0.0291634724547011,-0.0096576556000561,0.04,0.044,0.999999994311894,0.935442792262756,51.5,79.5,0.1736842105263158,81.0,49.0,0.49473684210526314,0.32105263157894737
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,AGK,4,0.0010996776918826,0.00196887460329715,2.95873458497628,2.70578194299357,0.252952641982712,0.000313688994347936,0.00577645522630862,3.503500718082,2.23833858855416,1.26516212952784,0.13526035610156,0.242171576205549,0.0385837463047961,0.71050399283596,0.932110226066041,0.784778205325666,1.18894726823464,0.385270654364906,False,False,True,False,False,True,0.0769541028629438,0.082851444166358,0.00589734130341424,0.094,0.132,0.999999994312877,0.935038883849469,24.5,52.5,0.45789473684210524,17.0,18.0,0.8210526315789474,0.3631578947368421
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,AGPAT1,5,0.0010996776918826,0.0150822934297104,2.95873458497628,1.82153261416016,1.13720197081613,0.000313688994347936,0.00196887460329715,3.503500718082,2.70578194299357,0.797718775088431,0.13526035610156,1.0,0.0385837463047961,0.242171576205549,0.932110226066041,0.0,1.18894726823464,0.784778205325666,False,False,True,False,False,True,0.0466967591117768,0.044570405123528,-0.00212635398824883,0.052,0.074,1.00000008413741,0.94914411501198,1.5,12.5,0.8789473684210526,29.5,42.5,0.5631578947368421,-0.3157894736842105
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,AGPAT2,6,0.0010996776918826,0.0034223189265975,2.95873458497628,2.46567952091782,0.493055064058463,0.000313688994347936,1.77726970010602e-05,3.503500718082,4.75024666314563,-1.24674594506362,0.13526035610156,0.420945227971492,0.0385837463047961,0.0021860417311304,0.932110226066041,0.613004412282997,1.18894726823464,1.63105534906276,False,False,True,True,False,False,0.0210004616858526,0.0754124015235884,0.0544119398377358,0.026,0.118,0.999999991437322,0.946337576520613,12.0,33.0,0.6631578947368421,92.5,23.5,0.7631578947368421,0.10000000000000009
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,AGPAT3,7,0.0010996776918826,0.00196887460329715,2.95873458497628,2.70578194299357,0.252952641982712,0.000313688994347936,3.81265104892234e-05,3.503500718082,4.41877294150378,-0.915272223421779,0.13526035610156,0.242171576205549,0.0385837463047961,0.00468956079017448,0.932110226066041,0.784778205325666,1.18894726823464,1.52606285259303,False,False,True,True,False,False,0.173380301840829,0.177989338291535,0.00460903645070507,0.192,0.256,0.999999976010759,0.940501069121449,24.5,52.5,0.45789473684210524,86.5,35.5,0.6368421052631579,0.17894736842105263
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,AGPAT4,8,0.0010996776918826,0.0010996776918826,2.95873458497628,2.95873458497628,0.0,0.000313688994347936,0.00059618767048381,3.503500718082,3.22461700967912,0.278883708402879,0.13526035610156,0.13526035610156,0.0385837463047961,0.0733310834695086,0.932110226066041,0.932110226066041,1.18894726823464,1.06522856619588,False,False,True,False,False,True,0.00490661166924034,0.00614099622371396,0.00123438455447362,0.006,0.008,0.999999950124285,0.938651001577847,51.5,79.5,0.1736842105263158,47.5,75.5,0.21578947368421053,0.04210526315789473
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,AGPAT5,9,0.0010996776918826,0.00196887460329715,2.95873458497628,2.70578194299357,0.252952641982712,0.000313688994347936,0.00059618767048381,3.503500718082,3.22461700967912,0.278883708402879,0.13526035610156,0.242171576205549,0.0385837463047961,0.0733310834695086,0.932110226066041,0.784778205325666,1.18894726823464,1.06522856619588,False,False,True,False,False,True,0.201732394233047,0.197315270994622,-0.00441712323842469,0.234,0.266,0.99999995329995,0.943549725289899,24.5,52.5,0.45789473684210524,47.5,75.5,0.21578947368421053,-0.2421052631578947
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,CDIPT,10,0.0010996776918826,8.03548663493119e-06,2.95873458497628,5.09498781691362,-2.13625323193734,0.000313688994347936,0.000313688994347936,3.503500718082,3.503500718082,0.0,0.13526035610156,0.000988364856096536,0.0385837463047961,0.0385837463047961,0.932110226066041,1.73351743731473,1.18894726823464,1.18894726823464,False,True,True,True,True,False,0.147487088050365,0.186001358740104,0.0385142706897389,0.15,0.24,0.999999970741191,0.921838065339875,94.5,2.5,0.9842105263157894,62.0,90.0,0.06315789473684211,-0.9210526315789473
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,CDS1,11,0.0010996776918826,0.00196887460329715,2.95873458497628,2.70578194299357,0.252952641982712,0.000313688994347936,0.0010996776918826,3.503500718082,2.95873458497628,0.544766133105719,0.13526035610156,0.242171576205549,0.0385837463047961,0.13526035610156,0.932110226066041,0.784778205325666,1.18894726823464,0.932110226066041,False,False,True,False,False,True,0.0031377512523596,0.00484702254004081,0.00170927128768121,0.004,0.006,0.999999966639714,0.878022899948945,24.5,52.5,0.45789473684210524,36.5,54.5,0.4368421052631579,-0.021052631578947323
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,CDS2,12,0.0010996776918826,0.00059618767048381,2.95873458497628,3.22461700967912,-0.26588242470284,0.000313688994347936,7.93371655046569e-05,3.503500718082,4.1005233197136,-0.597022601631597,0.13526035610156,0.0733310834695086,0.0385837463047961,0.0097584713570728,0.932110226066041,1.06522856619588,1.18894726823464,1.417962696362,False,False,True,True,False,False,0.0937024452176249,0.101554240401043,0.00785179518341821,0.092,0.142,1.00000001388272,0.936478422763731,72.0,39.0,0.6,81.0,49.0,0.49473684210526314,-0.10526315789473684
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,CEPT1,13,0.0010996776918826,0.00196887460329715,2.95873458497628,2.70578194299357,0.252952641982712,0.000313688994347936,7.93371655046569e-05,3.503500718082,4.1005233197136,-0.597022601631597,0.13526035610156,0.242171576205549,0.0385837463047961,0.0097584713570728,0.932110226066041,0.784778205325666,1.18894726823464,1.417962696362,False,False,True,True,False,False,0.0788588989613073,0.104927048018608,0.0260681490573011,0.086,0.138,0.999999976819015,0.929557568489223,24.5,52.5,0.45789473684210524,81.0,49.0,0.49473684210526314,0.0368421052631579
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,CHKA,14,0.0010996776918826,0.0010996776918826,2.95873458497628,2.95873458497628,0.0,0.000313688994347936,3.81265104892234e-05,3.503500718082,4.41877294150378,-0.915272223421779,0.13526035610156,0.13526035610156,0.0385837463047961,0.00468956079017448,0.932110226066041,0.932110226066041,1.18894726823464,1.52606285259303,False,False,True,True,False,False,0.0537773738974194,0.0552621839547476,0.00148481005732817,0.064,0.084,0.999999954110358,0.928140084383275,51.5,79.5,0.1736842105263158,86.5,35.5,0.6368421052631579,0.4631578947368421
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,CHKB,15,0.0010996776918826,0.00059618767048381,2.95873458497628,3.22461700967912,-0.26588242470284,0.000313688994347936,0.00577645522630862,3.503500718082,2.23833858855416,1.26516212952784,0.13526035610156,0.0733310834695086,0.0385837463047961,0.71050399283596,0.932110226066041,1.06522856619588,1.18894726823464,0.385270654364906,False,False,True,False,False,True,0.0171099466013509,0.0302955303731029,0.013185583771752,0.02,0.05,1.00000002745484,0.905972922839305,72.0,39.0,0.6,17.0,18.0,0.8210526315789474,0.2210526315789474
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,CHPT1,16,0.0010996776918826,0.0010996776918826,2.95873458497628,2.95873458497628,0.0,0.000313688994347936,0.00577645522630862,3.503500718082,2.23833858855416,1.26516212952784,0.13526035610156,0.13526035610156,0.0385837463047961,0.71050399283596,0.932110226066041,0.932110226066041,1.18894726823464,0.385270654364906,False,False,True,False,False,True,0.0562946265285167,0.125589639351093,0.0692950128225762,0.066,0.174,0.999999915134598,0.947917223983193,51.5,79.5,0.1736842105263158,17.0,18.0,0.8210526315789474,0.6473684210526316
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,CPNE1,17,0.0010996776918826,3.52341775794401e-06,2.95873458497628,5.45303586115776,-2.49430127618147,0.000313688994347936,0.00059618767048381,3.503500718082,3.22461700967912,0.278883708402879,0.13526035610156,0.000433380384227113,0.0385837463047961,0.0733310834695086,0.932110226066041,1.83388406114409,1.18894726823464,1.06522856619588,False,True,True,False,True,True,0.537331866160883,0.756494195742147,0.219162329581264,0.478,0.676,1.00000003933716,0.917149560119595,96.0,1.0,1.0,47.5,75.5,0.21578947368421053,-0.7842105263157895
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,CPNE3,18,0.0010996776918826,3.81265104892234e-05,2.95873458497628,4.41877294150378,-1.4600383565275,0.000313688994347936,3.81265104892234e-05,3.503500718082,4.41877294150378,-0.915272223421779,0.13526035610156,0.00468956079017448,0.0385837463047961,0.00468956079017448,0.932110226066041,1.52606285259303,1.18894726823464,1.52606285259303,False,True,True,True,True,False,0.284373430884419,0.225462563996163,-0.058910866888256,0.286,0.294,1.00000008075434,0.915382449980889,92.5,4.5,0.9631578947368421,86.5,35.5,0.6368421052631579,-0.3263157894736842
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,CPNE7,19,0.0010996776918826,0.0034223189265975,2.95873458497628,2.46567952091782,0.493055064058463,0.000313688994347936,0.00577645522630862,3.503500718082,2.23833858855416,1.26516212952784,0.13526035610156,0.420945227971492,0.0385837463047961,0.71050399283596,0.932110226066041,0.613004412282997,1.18894726823464,0.385270654364906,False,False,True,False,False,True,0.00287550748162458,0.0162962169931375,0.0134207095115129,0.004,0.026,1.00000006931747,0.913245196442266,12.0,33.0,0.6631578947368421,17.0,18.0,0.8210526315789474,0.1578947368421053
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,CRLS1,20,0.0010996776918826,0.00577645522630862,2.95873458497628,2.23833858855416,0.720395996422123,0.000313688994347936,3.52341775794401e-06,3.503500718082,5.45303586115776,-1.94953514307575,0.13526035610156,0.71050399283596,0.0385837463047961,0.000433380384227113,0.932110226066041,0.385270654364906,1.18894726823464,1.83388406114409,False,False,True,True,False,False,0.251170431394019,0.308040333516764,0.0568699021227453,0.28,0.384,1.00000003062142,0.931563457516596,7.5,22.5,0.7736842105263158,96.0,5.0,0.9578947368421052,0.1842105263157895
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,CSNK2A1,21,0.0010996776918826,8.03548663493119e-06,2.95873458497628,5.09498781691362,-2.13625323193734,0.000313688994347936,0.0150822934297104,3.503500718082,1.82153261416016,1.68196810392185,0.13526035610156,0.000988364856096536,0.0385837463047961,1.0,0.932110226066041,1.73351743731473,1.18894726823464,0.0,False,True,True,False,True,True,0.477564625613742,0.450095749480595,-0.0274688761331468,0.442,0.488,0.999999929072683,0.906842246824956,94.5,2.5,0.9842105263157894,7.5,8.5,0.9210526315789473,-0.06315789473684208
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,CSNK2A2,22,0.0010996776918826,0.000160158462101912,2.95873458497628,3.79545011009365,-0.836715525117369,0.000313688994347936,0.136726085875245,3.503500718082,0.864148618783426,2.63935209929858,0.13526035610156,0.0196994908385352,0.0385837463047961,1.0,0.932110226066041,1.30596515981639,1.18894726823464,0.0,False,True,True,False,True,True,0.31594184008551,0.258764813136375,-0.0571770269491346,0.322,0.32,0.999999929072683,0.906842246824956,83.5,18.5,0.8157894736842105,1.0,1.0,1.0,0.1842105263157895
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,CSNK2B,23,0.0010996776918826,0.00196887460329715,2.95873458497628,2.70578194299357,0.252952641982712,0.000313688994347936,0.00946978291842922,3.503500718082,2.02365997647813,1.47984074160387,0.13526035610156,0.242171576205549,0.0385837463047961,1.0,0.932110226066041,0.784778205325666,1.18894726823464,0.0,False,False,True,False,False,True,0.700768274536506,0.990108945676066,0.28934067113956,0.576,0.75,1.00000008542292,0.903840343678061,24.5,52.5,0.45789473684210524,12.5,13.5,0.868421052631579,0.41052631578947374
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,DDHD1,24,0.0010996776918826,7.93371655046569e-05,2.95873458497628,4.1005233197136,-1.14178873473732,0.000313688994347936,0.0010996776918826,3.503500718082,2.95873458497628,0.544766133105719,0.13526035610156,0.0097584713570728,0.0385837463047961,0.13526035610156,0.932110226066041,1.417962696362,1.18894726823464,0.932110226066041,False,True,True,False,True,True,0.322754397327473,0.305889077096539,-0.016865320230934,0.302,0.354,1.00000000448328,0.931859288120957,88.5,8.5,0.9210526315789473,36.5,54.5,0.4368421052631579,-0.4842105263157894
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,DDHD2,25,0.0010996776918826,0.00196887460329715,2.95873458497628,2.70578194299357,0.252952641982712,0.000313688994347936,0.000160158462101912,3.503500718082,3.79545011009365,-0.29194939201165,0.13526035610156,0.242171576205549,0.0385837463047961,0.0196994908385352,0.932110226066041,0.784778205325666,1.18894726823464,1.30596515981639,False,False,True,True,False,False,0.0433953426241048,0.0361432313921682,-0.00725211123193659,0.054,0.06,1.00000006567825,0.923618228448018,24.5,52.5,0.45789473684210524,73.5,62.5,0.3526315789473684,-0.10526315789473684
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,DGAT1,26,0.0010996776918826,0.0010996776918826,2.95873458497628,2.95873458497628,0.0,0.000313688994347936,0.00059618767048381,3.503500718082,3.22461700967912,0.278883708402879,0.13526035610156,0.13526035610156,0.0385837463047961,0.0733310834695086,0.932110226066041,0.932110226066041,1.18894726823464,1.06522856619588,False,False,True,False,False,True,0.0708659225619981,0.11633336380692,0.0454674412449215,0.082,0.176,0.999999998735447,0.935854972777147,51.5,79.5,0.1736842105263158,47.5,75.5,0.21578947368421053,0.04210526315789473
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,DGAT2,27,0.0010996776918826,0.00059618767048381,2.95873458497628,3.22461700967912,-0.26588242470284,0.000313688994347936,0.0034223189265975,3.503500718082,2.46567952091782,1.03782119716418,0.13526035610156,0.0733310834695086,0.0385837463047961,0.420945227971492,0.932110226066041,1.06522856619588,1.18894726823464,0.613004412282997,False,False,True,False,False,True,0.0166852921101029,0.0121890451798999,-0.00449624693020303,0.024,0.022,1.00000000231825,0.927454876659719,72.0,39.0,0.6,22.5,29.5,0.7,0.09999999999999998
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,ETNK1,28,0.0010996776918826,0.000160158462101912,2.95873458497628,3.79545011009365,-0.836715525117369,0.000313688994347936,1.77726970010602e-05,3.503500718082,4.75024666314563,-1.24674594506362,0.13526035610156,0.0196994908385352,0.0385837463047961,0.0021860417311304,0.932110226066041,1.30596515981639,1.18894726823464,1.63105534906276,False,True,True,True,True,False,0.163639324504749,0.158345738527821,-0.00529358597692833,0.18,0.21,0.999999982296699,0.91052384268882,83.5,18.5,0.8157894736842105,92.5,23.5,0.7631578947368421,-0.05263157894736836
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,ETNK2,29,0.0010996776918826,0.0010996776918826,2.95873458497628,2.95873458497628,0.0,0.000313688994347936,0.0010996776918826,3.503500718082,2.95873458497628,0.544766133105719,0.13526035610156,0.13526035610156,0.0385837463047961,0.13526035610156,0.932110226066041,0.932110226066041,1.18894726823464,0.932110226066041,False,False,True,False,False,True,0.00537326651884393,0.0111195414617504,0.00574627494290643,0.006,0.014,1.00000003624749,0.927179742568259,51.5,79.5,0.1736842105263158,36.5,54.5,0.4368421052631579,0.26315789473684215
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,GNPAT,30,0.0010996776918826,0.00196887460329715,2.95873458497628,2.70578194299357,0.252952641982712,0.000313688994347936,0.000313688994347936,3.503500718082,3.503500718082,0.0,0.13526035610156,0.242171576205549,0.0385837463047961,0.0385837463047961,0.932110226066041,0.784778205325666,1.18894726823464,1.18894726823464,False,False,True,True,False,False,0.153205708155522,0.202437533701789,0.0492318255462679,0.164,0.256,1.00000002671514,0.939696866240683,24.5,52.5,0.45789473684210524,62.0,90.0,0.06315789473684211,-0.39473684210526316
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,GPAM,31,0.0010996776918826,0.000313688994347936,2.95873458497628,3.503500718082,-0.544766133105719,0.000313688994347936,3.81265104892234e-05,3.503500718082,4.41877294150378,-0.915272223421779,0.13526035610156,0.0385837463047961,0.0385837463047961,0.00468956079017448,0.932110226066041,1.18894726823464,1.18894726823464,1.52606285259303,False,True,True,True,True,False,0.0282706406615141,0.0290938761658906,0.000823235504376491,0.03,0.046,1.00000001015669,0.931113933168732,78.5,27.5,0.7210526315789474,86.5,35.5,0.6368421052631579,-0.08421052631578951
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,GPAT2,32,0.0010996776918826,0.0034223189265975,2.95873458497628,2.46567952091782,0.493055064058463,0.000313688994347936,0.00946978291842922,3.503500718082,2.02365997647813,1.47984074160387,0.13526035610156,0.420945227971492,0.0385837463047961,1.0,0.932110226066041,0.613004412282997,1.18894726823464,0.0,False,False,True,False,False,True,0.0133517699408113,0.03735359680682,0.0240018268660087,0.018,0.056,0.999999967119168,0.941835516250091,12.0,33.0,0.6631578947368421,12.5,13.5,0.868421052631579,0.20526315789473693
cd4_12h_vs_24h,cd4_12h,cd4_24h,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,GenePT-only significant,96,GPAT3,33,0.0010996776918826,0.00196887460329715,2.95873458497628,2.70578194299357,0.252952641982712,0.000313688994347936,0.000160158462101912,3.503500718082,3.79545011009365,-0.29194939201165,0.13526035610156,0.242171576205549,0.0385837463047961,0.0196994908385352,0.932110226066041,0.784778205325666,1.18894726823464,1.30596515981639,False,False,True,True,False,False,0.00121409260335129,0.00418984719153555,0.00297575458818426,0.002,0.006,0.999999955162824,0.942309722274925,24.5,52.5,0.45789473684210524,73.5,62.5,0.3526315789473684,-0.10526315789473684
