resample_id,target_index,comparison,pathway,representation,seed,mapping_changed_fraction,norm_max_difference,raw_p,adjusted_p,qval,score,significant,canonical_true_score,resampled_true_score,true_minus_control_score
1.0,19.0,cd4_12h_vs_24h,REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,permuted,20479813.0,0.942307692307692,0.0,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,False,4.1005233197136,0.994211379196843,-1.711570563796727
1.0,19.0,cd4_12h_vs_24h,REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,random,20489813.0,1.0,2.22044604925031e-16,0.0150822934297104,1.0,0.0,1.82153261416016,False,4.1005233197136,0.994211379196843,-0.827321234963317
1.0,19.0,cd4_12h_vs_24h,REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,true,,0.0,0.0,0.101341801629482,1.0,0.0,0.994211379196843,False,4.1005233197136,0.994211379196843,0.0
1.0,20.0,cd4_12h_vs_24h,REACTOME_TRIGLYCERIDE_METABOLISM,permuted,20480813.0,1.0,0.0,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,False,2.958734584976284,5.82442680135432,3.11864485836075
1.0,20.0,cd4_12h_vs_24h,REACTOME_TRIGLYCERIDE_METABOLISM,random,20490813.0,1.0,2.22044604925031e-16,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True,2.958734584976284,5.82442680135432,2.3209260832723198
1.0,20.0,cd4_12h_vs_24h,REACTOME_TRIGLYCERIDE_METABOLISM,true,,0.0,0.0,1.49821174952854e-06,0.00018428004519201,1.93249105817205,5.82442680135432,True,2.958734584976284,5.82442680135432,0.0
1.0,21.0,cd4_0h_vs_24h,KEGG_ETHER_LIPID_METABOLISM,permuted,20481813.0,1.0,0.0,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True,3.2246170096791245,3.503500718082,0.0
1.0,21.0,cd4_0h_vs_24h,KEGG_ETHER_LIPID_METABOLISM,random,20491813.0,1.0,2.22044604925031e-16,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True,3.2246170096791245,3.503500718082,-0.29194939201165004
1.0,21.0,cd4_0h_vs_24h,KEGG_ETHER_LIPID_METABOLISM,true,,0.0,0.0,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True,3.2246170096791245,3.503500718082,0.0
1.0,22.0,cd4_0h_vs_24h,KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,permuted,20482813.0,1.0,0.0,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True,2.958734584976284,2.23833858855416,-1.2651621295278401
1.0,22.0,cd4_0h_vs_24h,KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,random,20492813.0,1.0,2.22044604925031e-16,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,False,2.958734584976284,2.23833858855416,-0.22734093236366038
1.0,22.0,cd4_0h_vs_24h,KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,true,,0.0,0.0,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,False,2.958734584976284,2.23833858855416,0.0
1.0,23.0,cd4_0h_vs_24h,KEGG_RETINOL_METABOLISM,permuted,20483813.0,0.941176470588235,0.0,0.0731481276708723,1.0,0.0,1.13579678577401,False,1.6318318524960433,0.994211379196843,-0.14158540657716712
1.0,23.0,cd4_0h_vs_24h,KEGG_RETINOL_METABOLISM,random,20493813.0,1.0,2.22044604925031e-16,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,False,1.6318318524960433,0.994211379196843,-1.4714681417209772
1.0,23.0,cd4_0h_vs_24h,KEGG_RETINOL_METABOLISM,true,,0.0,0.0,0.101341801629482,1.0,0.0,0.994211379196843,False,1.6318318524960433,0.994211379196843,0.0
1.0,24.0,cd4_0h_vs_24h,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,permuted,20484813.0,1.0,0.0,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,False,2.958734584976284,2.70578194299357,0.4674433544394101
1.0,24.0,cd4_0h_vs_24h,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,random,20494813.0,1.0,1.11022302462516e-16,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,False,2.958734584976284,2.70578194299357,0.4674433544394101
1.0,24.0,cd4_0h_vs_24h,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,true,,0.0,0.0,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,False,2.958734584976284,2.70578194299357,0.0
1.0,25.0,cd4_0h_vs_24h,REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,permuted,20485813.0,0.935483870967742,0.0,1.49821174952854e-06,0.00018428004519201,1.93249105817205,5.82442680135432,True,2.238338588554161,8.80021523611983,2.9757884347655095
1.0,25.0,cd4_0h_vs_24h,REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,random,20495813.0,1.0,1.11022302462516e-16,1.59178638580836e-11,1.95789725454428e-09,2.95096765529579,10.7981152140414,True,2.238338588554161,8.80021523611983,-1.9978999779215716
1.0,25.0,cd4_0h_vs_24h,REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,true,,0.0,0.0,1.58410791482518e-09,1.94845273523497e-07,2.59042662985857,8.80021523611983,True,2.238338588554161,8.80021523611983,0.0
1.0,26.0,cd4_0h_vs_24h,REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,permuted,20486813.0,1.0,0.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,True,2.958734584976284,4.41877294150378,-1.7904206174423694
1.0,26.0,cd4_0h_vs_24h,REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,random,20496813.0,1.0,2.22044604925031e-16,3.52341775794401e-06,0.000433380384227113,1.83388406114409,5.45303586115776,True,2.958734584976284,4.41877294150378,-1.0342629196539797
1.0,26.0,cd4_0h_vs_24h,REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,true,,0.0,0.0,3.81265104892234e-05,0.00468956079017448,1.52606285259303,4.41877294150378,True,2.958734584976284,4.41877294150378,0.0
1.0,27.0,cd4_0h_vs_24h,REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,permuted,20487813.0,0.961538461538462,0.0,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,False,2.958734584976284,2.70578194299357,0.4674433544394101
