target_index,comparison,pathway,detection_state,control,replicate_id,seed,n_paired_genes,gene,gene_index,control_raw_p_full,control_adjusted_p_full,control_qval_full,control_score_full,control_raw_p_masked,control_adjusted_p_masked,control_qval_masked,control_score_masked,control_delta_score,control_significant_full,control_significant_masked,control_detection_flip,mapping_changed_fraction,norm_max_difference,vanilla_delta_score,true_genept_delta_score,true_genept_detection_flip
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,MGLL,67.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0,False,False,False,0.982352941176471,0.0,0.0,0.0,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,MIGA1,68.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,0.252952641982712,False,False,False,0.982352941176471,0.0,-1.35617701700613,-1.41665008767604,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,MIGA2,69.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00059618767048381,0.0733310834695086,1.06522856619588,3.22461700967912,-0.26588242470284,False,False,False,0.982352941176471,0.0,-0.438548104938605,0.543779834121491,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,MTM1,70.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,0.720395996422123,False,False,False,0.982352941176471,0.0,-0.438548104938605,-0.342699997178508,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,MTMR1,71.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00059618767048381,0.0733310834695086,1.06522856619588,3.22461700967912,-0.26588242470284,False,False,False,0.982352941176471,0.0,-1.83529637153435,-0.949206733236626,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,MTMR10,72.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,0.252952641982712,False,False,False,0.982352941176471,0.0,0.0,-0.165285688811893,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,MTMR12,73.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,0.252952641982712,False,False,False,0.982352941176471,0.0,0.0,-0.165285688811893,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,MTMR14,74.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,-0.836715525117369,False,True,True,0.982352941176471,0.0,0.836671924080072,0.543779834121491,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,MTMR2,75.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,-0.836715525117369,False,True,True,0.982352941176471,0.0,-2.32797569262493,-0.165285688811893,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,MTMR3,76.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,0.493055064058463,False,False,False,0.982352941176471,0.0,-0.890600439272627,-0.165285688811893,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,MTMR4,77.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,3.81265104892234e-05,0.00468956079017448,1.52606285259303,4.41877294150378,-1.4600383565275,False,True,True,0.982352941176471,0.0,-1.35617701700613,-0.532400758842622,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,MTMR6,78.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,1.49821174952854e-06,0.00018428004519201,1.93249105817205,5.82442680135432,-2.86569221637803,False,True,True,0.982352941176471,0.0,-0.890600439272627,0.153335069543525,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,MTMR7,79.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0,False,False,False,0.982352941176471,0.0,0.0,0.0,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,MTMR8,80.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,-0.544766133105719,False,True,True,0.982352941176471,0.0,0.0,0.153335069543525,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,MTMR9,81.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,-0.544766133105719,False,True,True,0.982352941176471,0.0,-1.83529637153435,-0.165285688811893,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,OCRL,82.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,0.252952641982712,False,False,False,0.982352941176471,0.0,0.0,-0.165285688811893,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,OSBPL10,83.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,-0.544766133105719,False,True,True,0.982352941176471,0.0,0.0,0.83565750296457,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,OSBPL5,84.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,0.252952641982712,False,False,False,0.982352941176471,0.0,0.0,0.153335069543525,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,OSBPL8,85.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,0.493055064058463,False,False,False,0.982352941176471,0.0,-1.35617701700613,-1.93548515436159,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PCTP,86.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,-0.544766133105719,False,True,True,0.982352941176471,0.0,-0.438548104938605,-0.165285688811893,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PCYT1A,87.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,-0.544766133105719,False,True,True,0.982352941176471,0.0,-1.83529637153435,-1.93548515436159,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PCYT2,88.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0150822934297104,1.0,0.0,1.82153261416016,1.13720197081613,False,False,False,0.982352941176471,0.0,0.0,-0.165285688811893,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PEMT,89.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,-0.836715525117369,False,True,True,0.982352941176471,0.0,-1.35617701700613,0.153335069543525,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PGS1,90.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,0.720395996422123,False,False,False,0.982352941176471,0.0,-1.35617701700613,0.748769967445272,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PHOSPHO1,91.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0,False,False,False,0.982352941176471,0.0,0.0,0.153335069543525,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PI4K2A,92.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,-0.544766133105719,False,True,True,0.982352941176471,0.0,-2.32797569262493,-0.532400758842622,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PI4K2B,93.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0,False,False,False,0.982352941176471,0.0,-1.35617701700613,0.153335069543525,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PI4KA,94.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,0.493055064058463,False,False,False,0.982352941176471,0.0,-0.890600439272627,-0.734528121160595,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PI4KB,95.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00946978291842922,1.0,0.0,2.02365997647813,0.935074608498154,False,False,False,0.982352941176471,0.0,-1.83529637153435,-1.66960272965875,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIK3C2A,96.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00059618767048381,0.0733310834695086,1.06522856619588,3.22461700967912,-0.26588242470284,False,False,False,0.982352941176471,0.0,-0.890600439272627,-0.949206733236626,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIK3C2B,97.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,0.252952641982712,False,False,False,0.982352941176471,0.0,0.0,-0.342699997178508,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIK3C3,98.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,3.81265104892234e-05,0.00468956079017448,1.52606285259303,4.41877294150378,-1.4600383565275,False,True,True,0.982352941176471,0.0,-0.438548104938605,-0.734528121160595,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIK3CA,99.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,3.52341775794401e-06,0.000433380384227113,1.83388406114409,5.45303586115776,-2.49430127618147,False,True,True,0.982352941176471,0.0,0.0,-2.21436886276447,True
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIK3CB,100.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,3.81265104892234e-05,0.00468956079017448,1.52606285259303,4.41877294150378,-1.4600383565275,False,True,True,0.982352941176471,0.0,-3.35407699492767,0.0,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIK3CD,101.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,-0.836715525117369,False,True,True,0.982352941176471,0.0,-0.890600439272627,-0.165285688811893,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIK3CG,102.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00059618767048381,0.0733310834695086,1.06522856619588,3.22461700967912,-0.26588242470284,False,False,False,0.982352941176471,0.0,-2.32797569262493,-0.165285688811893,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIK3R1,103.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,-0.836715525117369,False,True,True,0.982352941176471,0.0,-2.32797569262493,0.153335069543525,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIK3R2,104.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,0.252952641982712,False,False,False,0.982352941176471,0.0,-0.438548104938605,0.294920476120692,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIK3R3,105.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0,False,False,False,0.982352941176471,0.0,0.0,0.0,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIK3R4,106.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,1.77726970010602e-05,0.0021860417311304,1.63105534906276,4.75024666314563,-1.79151207816934,False,True,True,0.982352941176471,0.0,0.0,-1.17654766560029,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIK3R5,107.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,0.720395996422123,False,False,False,0.982352941176471,0.0,-1.35617701700613,-0.165285688811893,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIKFYVE,108.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0,False,False,False,0.982352941176471,0.0,-1.83529637153435,0.294920476120692,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIP4K2A,109.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,7.93371655046569e-05,0.0097584713570728,1.417962696362,4.1005233197136,-1.14178873473732,False,True,True,0.982352941176471,0.0,-0.890600439272627,-3.46111480782809,True
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIP4K2B,110.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00059618767048381,0.0733310834695086,1.06522856619588,3.22461700967912,-0.26588242470284,False,False,False,0.982352941176471,0.0,-0.890600439272627,-0.734528121160595,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIP4K2C,111.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,3.52341775794401e-06,0.000433380384227113,1.83388406114409,5.45303586115776,-2.49430127618147,False,True,True,0.982352941176471,0.0,-0.890600439272627,-0.165285688811893,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIP4P1,112.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,3.81265104892234e-05,0.00468956079017448,1.52606285259303,4.41877294150378,-1.4600383565275,False,True,True,0.982352941176471,0.0,-3.35407699492767,-0.165285688811893,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIP5K1A,113.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0,False,False,False,0.982352941176471,0.0,-1.83529637153435,-1.93548515436159,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIP5K1B,114.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,0.493055064058463,False,False,False,0.982352941176471,0.0,-0.438548104938605,-0.532400758842622,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PIP5K1C,115.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,0.493055064058463,False,False,False,0.982352941176471,0.0,0.0,0.0,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PISD,116.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0351222601892017,1.0,0.0,1.45441754412943,1.50431704084686,False,False,False,0.982352941176471,0.0,0.0,-0.734528121160595,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PITPNB,117.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,3.52341775794401e-06,0.000433380384227113,1.83388406114409,5.45303586115776,-2.49430127618147,False,True,True,0.982352941176471,0.0,-0.890600439272627,-0.734528121160595,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PITPNM1,118.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00059618767048381,0.0733310834695086,1.06522856619588,3.22461700967912,-0.26588242470284,False,False,False,0.982352941176471,0.0,-2.32797569262493,0.153335069543525,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PITPNM2,119.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0,False,False,False,0.982352941176471,0.0,-0.438548104938605,-0.165285688811893,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PITPNM3,120.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0,False,False,False,0.982352941176471,0.0,0.0,0.0,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PLA2G12A,121.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,0.493055064058463,False,False,False,0.982352941176471,0.0,-1.35617701700613,-0.342699997178508,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PLA2G15,122.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,-0.544766133105719,False,True,True,0.982352941176471,0.0,0.0,-0.342699997178508,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PLA2G1B,123.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,0.720395996422123,False,False,False,0.982352941176471,0.0,0.0,-0.342699997178508,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PLA2G4A,124.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0,False,False,False,0.982352941176471,0.0,0.0,0.0,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PLA2G4B,125.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,0.252952641982712,False,False,False,0.982352941176471,0.0,0.0,0.153335069543525,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PLA2G4C,126.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,7.93371655046569e-05,0.0097584713570728,1.417962696362,4.1005233197136,-1.14178873473732,False,True,True,0.982352941176471,0.0,-0.438548104938605,0.153335069543525,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PLA2G6,127.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0,False,False,False,0.982352941176471,0.0,0.0,0.543779834121491,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PLA2R1,128.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0,False,False,False,0.982352941176471,0.0,0.0,0.0,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PLB1,129.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0,False,False,False,0.982352941176471,0.0,0.0,0.0,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PLD2,130.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0,False,False,False,0.982352941176471,0.0,0.0,0.0,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PLD3,131.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,0.252952641982712,False,False,False,0.982352941176471,0.0,-2.32797569262493,0.294920476120692,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PLD6,132.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,7.93371655046569e-05,0.0097584713570728,1.417962696362,4.1005233197136,-1.14178873473732,False,True,True,0.982352941176471,0.0,-0.890600439272627,0.153335069543525,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PLEKHA1,133.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0,False,False,False,0.982352941176471,0.0,0.425065524136514,-0.532400758842622,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PLEKHA2,134.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0,False,False,False,0.982352941176471,0.0,-1.83529637153435,-0.532400758842622,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PLEKHA3,135.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,3.81265104892234e-05,0.00468956079017448,1.52606285259303,4.41877294150378,-1.4600383565275,False,True,True,0.982352941176471,0.0,0.425065524136514,0.153335069543525,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PLEKHA4,136.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,0.252952641982712,False,False,False,0.982352941176471,0.0,-0.890600439272627,-0.532400758842622,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PLEKHA5,137.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,-0.544766133105719,False,True,True,0.982352941176471,0.0,-0.438548104938605,0.42498323653411,False
4.0,cd4_12h_vs_24h,REACTOME_PHOSPHOLIPID_METABOLISM,Vanilla-only significant,permuted,14.0,20264826.0,170.0,PLEKHA6,138.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,0.493055064058463,False,False,False,0.982352941176471,0.0,0.0,0.0,False
