target_index,comparison,group_a,group_b,pathway,detection_state,n_paired_genes,control,replicate_id,seed,mapping_changed_fraction,vector_multiset_preserved,norm_max_difference,raw_p,adjusted_p,qval,score,significant
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,17.0,20267829.0,0.91304347826087,True,0.0,0.00946978291842922,1.0,0.0,2.02365997647813,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,18.0,20267830.0,0.956521739130435,True,0.0,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,19.0,20267831.0,0.956521739130435,True,0.0,0.00946978291842922,1.0,0.0,2.02365997647813,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,20.0,20267832.0,0.91304347826087,True,0.0,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,21.0,20267833.0,0.956521739130435,True,0.0,0.00946978291842922,1.0,0.0,2.02365997647813,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,22.0,20267834.0,0.956521739130435,True,0.0,7.93371655046569e-05,0.0097584713570728,1.417962696362,4.1005233197136,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,23.0,20267835.0,1.0,True,0.0,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,24.0,20267836.0,1.0,True,0.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,25.0,20267837.0,1.0,True,0.0,7.93371655046569e-05,0.0097584713570728,1.417962696362,4.1005233197136,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,26.0,20267838.0,0.956521739130435,True,0.0,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,27.0,20267839.0,0.91304347826087,True,0.0,7.93371655046569e-05,0.0097584713570728,1.417962696362,4.1005233197136,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,28.0,20267840.0,1.0,True,0.0,3.81265104892234e-05,0.00468956079017448,1.52606285259303,4.41877294150378,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,29.0,20267841.0,0.956521739130435,True,0.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,30.0,20267842.0,0.91304347826087,True,0.0,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,31.0,20267843.0,0.91304347826087,True,0.0,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,32.0,20267844.0,0.956521739130435,True,0.0,0.0150822934297104,1.0,0.0,1.82153261416016,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,33.0,20267845.0,1.0,True,0.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,34.0,20267846.0,0.956521739130435,True,0.0,0.0233436169134307,1.0,0.0,1.63183185249604,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,35.0,20267847.0,0.956521739130435,True,0.0,7.93371655046569e-05,0.0097584713570728,1.417962696362,4.1005233197136,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,36.0,20267848.0,1.0,True,0.0,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,37.0,20267849.0,0.956521739130435,True,0.0,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,38.0,20267850.0,0.91304347826087,True,0.0,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,39.0,20267851.0,1.0,True,0.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,40.0,20267852.0,0.956521739130435,True,0.0,3.81265104892234e-05,0.00468956079017448,1.52606285259303,4.41877294150378,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,41.0,20267853.0,0.956521739130435,True,0.0,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,42.0,20267854.0,1.0,True,0.0,3.81265104892234e-05,0.00468956079017448,1.52606285259303,4.41877294150378,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,43.0,20267855.0,0.956521739130435,True,0.0,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,44.0,20267856.0,0.956521739130435,True,0.0,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,45.0,20267857.0,0.956521739130435,True,0.0,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,46.0,20267858.0,0.956521739130435,True,0.0,0.00059618767048381,0.0733310834695086,1.06522856619588,3.22461700967912,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,47.0,20267859.0,0.91304347826087,True,0.0,8.03548663493119e-06,0.000988364856096536,1.73351743731473,5.09498781691362,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,48.0,20267860.0,0.956521739130435,True,0.0,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,49.0,20267861.0,0.91304347826087,True,0.0,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,50.0,20267862.0,0.956521739130435,True,0.0,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,51.0,20267863.0,1.0,True,0.0,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,52.0,20267864.0,0.91304347826087,True,0.0,7.93371655046569e-05,0.0097584713570728,1.417962696362,4.1005233197136,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,53.0,20267865.0,0.91304347826087,True,0.0,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,54.0,20267866.0,0.956521739130435,True,0.0,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,55.0,20267867.0,1.0,True,0.0,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,56.0,20267868.0,0.956521739130435,True,0.0,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,57.0,20267869.0,0.956521739130435,True,0.0,0.0731481276708723,1.0,0.0,1.13579678577401,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,58.0,20267870.0,1.0,True,0.0,7.93371655046569e-05,0.0097584713570728,1.417962696362,4.1005233197136,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,59.0,20267871.0,1.0,True,0.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,60.0,20267872.0,1.0,True,0.0,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,61.0,20267873.0,0.956521739130435,True,0.0,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,62.0,20267874.0,1.0,True,0.0,0.00059618767048381,0.0733310834695086,1.06522856619588,3.22461700967912,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,63.0,20267875.0,1.0,True,0.0,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,64.0,20267876.0,0.956521739130435,True,0.0,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,65.0,20267877.0,1.0,True,0.0,0.0150822934297104,1.0,0.0,1.82153261416016,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,66.0,20267878.0,0.956521739130435,True,0.0,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,67.0,20267879.0,1.0,True,0.0,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,68.0,20267880.0,1.0,True,0.0,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,69.0,20267881.0,0.956521739130435,True,0.0,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,70.0,20267882.0,0.956521739130435,True,0.0,0.0150822934297104,1.0,0.0,1.82153261416016,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,71.0,20267883.0,0.956521739130435,True,0.0,0.0351222601892017,1.0,0.0,1.45441754412943,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,72.0,20267884.0,1.0,True,0.0,0.0150822934297104,1.0,0.0,1.82153261416016,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,73.0,20267885.0,0.956521739130435,True,0.0,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,74.0,20267886.0,0.956521739130435,True,0.0,0.00946978291842922,1.0,0.0,2.02365997647813,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,75.0,20267887.0,0.91304347826087,True,0.0,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,76.0,20267888.0,0.956521739130435,True,0.0,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,77.0,20267889.0,1.0,True,0.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,78.0,20267890.0,1.0,True,0.0,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,79.0,20267891.0,1.0,True,0.0,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,80.0,20267892.0,0.956521739130435,True,0.0,0.00946978291842922,1.0,0.0,2.02365997647813,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,81.0,20267893.0,1.0,True,0.0,0.0233436169134307,1.0,0.0,1.63183185249604,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,82.0,20267894.0,0.91304347826087,True,0.0,0.0233436169134307,1.0,0.0,1.63183185249604,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,83.0,20267895.0,1.0,True,0.0,0.0150822934297104,1.0,0.0,1.82153261416016,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,84.0,20267896.0,1.0,True,0.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,85.0,20267897.0,1.0,True,0.0,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,86.0,20267898.0,1.0,True,0.0,0.00946978291842922,1.0,0.0,2.02365997647813,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,87.0,20267899.0,0.91304347826087,True,0.0,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,88.0,20267900.0,0.91304347826087,True,0.0,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,89.0,20267901.0,0.91304347826087,True,0.0,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,90.0,20267902.0,0.956521739130435,True,0.0,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,91.0,20267903.0,1.0,True,0.0,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,92.0,20267904.0,0.91304347826087,True,0.0,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,93.0,20267905.0,0.91304347826087,True,0.0,0.00577645522630862,0.71050399283596,0.385270654364906,2.23833858855416,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,94.0,20267906.0,1.0,True,0.0,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,95.0,20267907.0,0.91304347826087,True,0.0,0.00946978291842922,1.0,0.0,2.02365997647813,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,96.0,20267908.0,0.91304347826087,True,0.0,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,97.0,20267909.0,1.0,True,0.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,98.0,20267910.0,1.0,True,0.0,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,99.0,20267911.0,0.956521739130435,True,0.0,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,permuted,100.0,20267912.0,0.956521739130435,True,0.0,0.00946978291842922,1.0,0.0,2.02365997647813,False
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,random,1.0,20277813.0,1.0,False,2.22044604925031e-16,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,random,2.0,20277814.0,1.0,False,2.22044604925031e-16,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,random,3.0,20277815.0,1.0,False,2.22044604925031e-16,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,random,4.0,20277816.0,1.0,False,2.22044604925031e-16,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,random,5.0,20277817.0,1.0,False,2.22044604925031e-16,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,random,6.0,20277818.0,1.0,False,2.22044604925031e-16,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,random,7.0,20277819.0,1.0,False,2.22044604925031e-16,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,random,8.0,20277820.0,1.0,False,1.11022302462516e-16,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,random,9.0,20277821.0,1.0,False,2.22044604925031e-16,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True
7.0,cd4_0h_vs_12h,cd4_0h,cd4_12h,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,Vanilla-only significant,23.0,random,10.0,20277822.0,1.0,False,2.22044604925031e-16,7.93371655046569e-05,0.0097584713570728,1.417962696362,4.1005233197136,True
