pathway,scenario,draw_id,inference_unit,truth_fallback_used,null_truth_fallback_used,gene_count,truth_count,vanilla_ap_strength_0_5,vanilla_ap_strength_1_0,genept_ap_strength_0_5,genept_ap_strength_1_0,vanilla_raw_ap,genept_raw_ap,vanilla_matched_null_ap,genept_matched_null_ap,vanilla_calibrated_ap,genept_calibrated_ap,raw_genept_minus_vanilla_ap,null_genept_minus_vanilla_ap,calibrated_did
KEGG_BUTANOATE_METABOLISM,mixed_direction,16,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.28994076099339255,0.7769230769230769,0.5339001349527666,0.37636363636363634,0.5334319189582347,0.45513188565820145,0.4902564102564102,0.209474011826953,0.043175508701824516,0.24565787383124846,-0.07830003330003327,-0.2807823984294572,0.20248236512942394
KEGG_BUTANOATE_METABOLISM,mixed_direction,17,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.1765079365079365,0.7166666666666667,0.8711111111111111,0.6751322751322751,0.4465873015873016,0.7731216931216931,0.3191575091575092,0.20423184658478774,0.1274297924297924,0.5688898465369053,0.3265343915343915,-0.11492566257272144,0.4414600541071129
KEGG_BUTANOATE_METABOLISM,mixed_direction,18,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.6588235294117647,0.690537084398977,0.6115384615384615,0.5523809523809524,0.6746803069053708,0.5819597069597069,0.4902564102564102,0.209474011826953,0.18442389664896064,0.37248569513275387,-0.09272059994566395,-0.2807823984294572,0.18806179848379323
KEGG_BUTANOATE_METABOLISM,mixed_direction,19,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.5232168229610685,0.9266666666666665,0.4982323232323232,0.6797619047619048,0.7249417448138675,0.588997113997114,0.4902564102564102,0.209474011826953,0.23468533455745733,0.37952310217016094,-0.13594463081675356,-0.2807823984294572,0.14483776761270362
KEGG_BUTANOATE_METABOLISM,mixed_direction,20,pathway_scenario_draw_mean_across_strengths,True,False,27,5,0.173551049340523,0.6366666666666666,0.6829059829059829,0.8384615384615385,0.4051088580035948,0.7606837606837606,0.3508241758241758,0.16532428355957768,0.05428468217941901,0.595359477124183,0.35557490268016584,-0.18549989226459812,0.5410747949447641
KEGG_GLUTATHIONE_METABOLISM,mean_shift,1,pathway_scenario_draw_mean_across_strengths,False,False,35,6,0.18725065783889314,0.8061868686868685,0.6394300144300143,0.9150793650793649,0.49671876326288084,0.7772546897546897,0.14119339047499968,0.29803750382030314,0.35552537278788116,0.47921718593438656,0.28053592649180886,0.15684411334530346,0.1236918131465054
KEGG_GLUTATHIONE_METABOLISM,mean_shift,2,pathway_scenario_draw_mean_across_strengths,False,False,35,6,0.41894275315327945,0.807081807081807,1.0,0.39616420668314073,0.6130122801175433,0.6980821033415704,0.15688060812300164,0.4003688197767145,0.45613167199454163,0.2977132835648559,0.08506982322402712,0.24348821165371287,-0.15841838842968575
KEGG_GLUTATHIONE_METABOLISM,mean_shift,3,pathway_scenario_draw_mean_across_strengths,False,False,35,6,0.18004799859638568,0.6783910533910533,0.705764411027569,0.8819444444444445,0.4292195259937195,0.7938544277360068,0.12526476978809634,0.40483833375709805,0.3039547562056232,0.38901609397890874,0.3646349017422873,0.2795735639690017,0.08506133777328556
KEGG_GLUTATHIONE_METABOLISM,mean_shift,4,pathway_scenario_draw_mean_across_strengths,False,False,35,6,0.32017195767195766,0.7534722222222222,0.4615838005085317,0.7388528138528138,0.5368220899470899,0.6002183071806727,0.13382109635912884,0.19179248191667916,0.40300099358796104,0.4084258252639935,0.0633962172335828,0.057971385557550326,0.005424831676032471
KEGG_GLUTATHIONE_METABOLISM,mean_shift,5,pathway_scenario_draw_mean_across_strengths,False,False,35,6,0.35628192848020435,0.8378136200716845,0.5849161255411256,1.0,0.5970477742759444,0.7924580627705629,0.13996790027892125,0.29584163205921404,0.4570798739970231,0.4966164307113488,0.1954102884946185,0.1558737317802928,0.03953655671432571
KEGG_GLUTATHIONE_METABOLISM,mean_shift,6,pathway_scenario_draw_mean_across_strengths,False,False,35,6,0.5897759103641457,0.6796010596852112,0.6077020202020201,1.0,0.6346884850246785,0.8038510101010101,0.13991192177466685,0.20148249874465396,0.4947765632500116,0.6023685113563562,0.16916252507633167,0.061570576969987106,0.10759194810634454
KEGG_GLUTATHIONE_METABOLISM,mean_shift,7,pathway_scenario_draw_mean_across_strengths,False,False,35,6,0.7794612794612794,0.9305555555555555,0.5456419028999674,0.7150432900432899,0.8550084175084174,0.6303425964716287,0.14119339047499968,0.29803750382030314,0.7138150270334177,0.3323050926513256,-0.22466582103678867,0.15684411334530346,-0.38150993438209213
KEGG_GLUTATHIONE_METABOLISM,mean_shift,8,pathway_scenario_draw_mean_across_strengths,False,False,35,6,0.182406267104543,0.9107142857142857,0.8311688311688311,0.9583333333333334,0.5465602764094144,0.8947510822510822,0.13971252294021055,0.6146331738437001,0.4068477534692039,0.28011790840738215,0.34819080584166784,0.47492065090348956,-0.12672984506182172
KEGG_GLUTATHIONE_METABOLISM,mean_shift,9,pathway_scenario_draw_mean_across_strengths,False,False,35,6,0.5097402597402597,0.863131313131313,0.5444896238065119,0.7445454545454546,0.6864357864357864,0.6445175391759832,0.13186514156341744,0.45844210168414784,0.554570644872369,0.18607543749183536,-0.0419182472598032,0.3265769601207304,-0.3684952073805336
KEGG_GLUTATHIONE_METABOLISM,mean_shift,10,pathway_scenario_draw_mean_across_strengths,False,False,35,6,0.3455325140809012,0.8019841269841269,0.5441468253968254,0.8555555555555555,0.5737583205325141,0.6998511904761904,0.12409264851793589,0.3118599386953696,0.4496656720145782,0.3879912517808208,0.1260928699436763,0.1877672901774337,-0.06167442023375741
KEGG_GLUTATHIONE_METABOLISM,mean_shift,11,pathway_scenario_draw_mean_across_strengths,False,False,35,6,0.20069240795047247,0.8972222222222221,0.3852380952380952,0.9583333333333334,0.5489573150863473,0.6717857142857143,0.1402355360688694,0.39160475528229144,0.40872177901747786,0.2801809590034229,0.12282839919936706,0.25136921921342203,-0.12854082001405498
KEGG_GLUTATHIONE_METABOLISM,mean_shift,12,pathway_scenario_draw_mean_across_strengths,False,False,35,6,0.380192143747131,0.892156862745098,0.5157004830917874,0.9583333333333334,0.6361745032461145,0.7370169082125604,0.13971252294021055,0.6146331738437001,0.49646198030590394,0.1223837343688603,0.10084240496644592,0.47492065090348956,-0.37407824593704364
KEGG_GLUTATHIONE_METABOLISM,mean_shift,13,pathway_scenario_draw_mean_across_strengths,False,False,35,6,0.147999343436786,1.0,0.4072712418300653,0.6949707602339181,0.5739996717183931,0.5511210010319917,0.14416771500104833,0.29999479562651604,0.42983195671734475,0.25112620540547564,-0.02287867068640137,0.1558270806254677,-0.1787057513118691
KEGG_GLUTATHIONE_METABOLISM,mean_shift,14,pathway_scenario_draw_mean_across_strengths,False,False,35,6,0.18725065783889314,0.8061868686868685,0.6394300144300143,0.9150793650793649,0.49671876326288084,0.7772546897546897,0.1361908062888455,0.5909000398247709,0.36052795697403534,0.1863546499299188,0.28053592649180886,0.4547092335359254,-0.17417330704411654
KEGG_GLUTATHIONE_METABOLISM,mean_shift,15,pathway_scenario_draw_mean_across_strengths,False,False,35,6,0.3087752525252525,1.0,0.6146903820816864,0.9333333333333332,0.6543876262626263,0.7740118577075098,0.1391532849866183,0.17526927959665217,0.515234341276008,0.5987425781108576,0.11962423144488354,0.03611599461003387,0.08350823683484965
KEGG_GLUTATHIONE_METABOLISM,mean_shift,16,pathway_scenario_draw_mean_across_strengths,False,False,35,6,0.3087752525252525,1.0,0.6146903820816864,0.9333333333333332,0.6543876262626263,0.7740118577075098,0.12947352399685055,0.40005936123619,0.5249141022657757,0.3739524964713198,0.11962423144488354,0.2705858372393395,-0.15096160579445594
