row_type,diagnostic,pathway,draw_id,method,feature,n_genes,truth_count,value,target_feature_rank_percentile_mean,non_target_feature_rank_percentile_mean,status
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,14,NA,mean_expression,50,8,0.4613095238095238,0.8975,0.4361904761904762,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,14,NA,detection_fraction,50,8,0.4613095238095238,0.8975,0.4361904761904762,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,14,NA,expression_sd,50,8,0.46130952380952367,0.8975,0.4361904761904763,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,14,vanilla_scpa,mean_expression,50,8,-0.18591918487128348,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,14,vanilla_scpa,mean_expression,50,8,-0.15635429426581784,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,14,vanilla_scpa,detection_fraction,50,8,-0.18779983479120843,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,14,vanilla_scpa,detection_fraction,50,8,-0.15731957307760122,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,14,vanilla_scpa,expression_sd,50,8,-0.1756926603645471,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,14,vanilla_scpa,expression_sd,50,8,-0.14569377420223936,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,14,genept_scpa,mean_expression,50,8,0.36390006579926687,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,14,genept_scpa,mean_expression,50,8,0.3629378857681361,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,14,genept_scpa,detection_fraction,50,8,0.36486744450306824,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,14,genept_scpa,detection_fraction,50,8,0.36344424119240637,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,14,genept_scpa,expression_sd,50,8,0.35477722292407643,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,14,genept_scpa,expression_sd,50,8,0.35314173219619915,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,15,NA,mean_expression,50,8,0.4702380952380953,0.905,0.43476190476190474,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,15,NA,detection_fraction,50,8,0.47023809523809523,0.905,0.4347619047619048,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,15,NA,expression_sd,50,8,0.4672619047619048,0.9025000000000001,0.43523809523809526,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,15,vanilla_scpa,mean_expression,50,8,-0.18591918487128348,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,15,vanilla_scpa,mean_expression,50,8,-0.15635429426581784,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,15,vanilla_scpa,detection_fraction,50,8,-0.18779983479120843,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,15,vanilla_scpa,detection_fraction,50,8,-0.15731957307760122,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,15,vanilla_scpa,expression_sd,50,8,-0.1756926603645471,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,15,vanilla_scpa,expression_sd,50,8,-0.14569377420223936,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,15,genept_scpa,mean_expression,50,8,0.36390006579926687,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,15,genept_scpa,mean_expression,50,8,0.3629378857681361,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,15,genept_scpa,detection_fraction,50,8,0.36486744450306824,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,15,genept_scpa,detection_fraction,50,8,0.36344424119240637,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,15,genept_scpa,expression_sd,50,8,0.35477722292407643,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,15,genept_scpa,expression_sd,50,8,0.35314173219619915,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,16,NA,mean_expression,50,8,0.45833333333333337,0.895,0.43666666666666665,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,16,NA,detection_fraction,50,8,0.45833333333333337,0.895,0.43666666666666665,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,16,NA,expression_sd,50,8,0.45535714285714285,0.8925,0.4371428571428571,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,16,vanilla_scpa,mean_expression,50,8,-0.18591918487128348,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,16,vanilla_scpa,mean_expression,50,8,-0.15635429426581784,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,16,vanilla_scpa,detection_fraction,50,8,-0.18779983479120843,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,16,vanilla_scpa,detection_fraction,50,8,-0.15731957307760122,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,16,vanilla_scpa,expression_sd,50,8,-0.1756926603645471,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,16,vanilla_scpa,expression_sd,50,8,-0.14569377420223936,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,16,genept_scpa,mean_expression,50,8,0.36390006579926687,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,16,genept_scpa,mean_expression,50,8,0.3629378857681361,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,16,genept_scpa,detection_fraction,50,8,0.36486744450306824,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,16,genept_scpa,detection_fraction,50,8,0.36344424119240637,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,16,genept_scpa,expression_sd,50,8,0.35477722292407643,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,16,genept_scpa,expression_sd,50,8,0.35314173219619915,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,17,NA,mean_expression,50,8,0.4791666666666667,0.9125,0.4333333333333333,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,17,NA,detection_fraction,50,8,0.4791666666666667,0.9125,0.4333333333333333,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,17,NA,expression_sd,50,8,0.47619047619047616,0.91,0.43380952380952387,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,17,vanilla_scpa,mean_expression,50,8,-0.18591918487128348,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,17,vanilla_scpa,mean_expression,50,8,-0.15635429426581784,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,17,vanilla_scpa,detection_fraction,50,8,-0.18779983479120843,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,17,vanilla_scpa,detection_fraction,50,8,-0.15731957307760122,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,17,vanilla_scpa,expression_sd,50,8,-0.1756926603645471,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,17,vanilla_scpa,expression_sd,50,8,-0.14569377420223936,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,17,genept_scpa,mean_expression,50,8,0.36390006579926687,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,17,genept_scpa,mean_expression,50,8,0.3629378857681361,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,17,genept_scpa,detection_fraction,50,8,0.36486744450306824,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,17,genept_scpa,detection_fraction,50,8,0.36344424119240637,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,17,genept_scpa,expression_sd,50,8,0.35477722292407643,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,17,genept_scpa,expression_sd,50,8,0.35314173219619915,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,18,NA,mean_expression,50,8,0.4851190476190476,0.9175,0.43238095238095237,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,18,NA,detection_fraction,50,8,0.4851190476190476,0.9175,0.43238095238095237,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,18,NA,expression_sd,50,8,0.4851190476190475,0.9175,0.4323809523809525,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,18,vanilla_scpa,mean_expression,50,8,-0.18591918487128348,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,18,vanilla_scpa,mean_expression,50,8,-0.15635429426581784,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,18,vanilla_scpa,detection_fraction,50,8,-0.18779983479120843,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,18,vanilla_scpa,detection_fraction,50,8,-0.15731957307760122,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,18,vanilla_scpa,expression_sd,50,8,-0.1756926603645471,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,18,vanilla_scpa,expression_sd,50,8,-0.14569377420223936,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,18,genept_scpa,mean_expression,50,8,0.36390006579926687,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,18,genept_scpa,mean_expression,50,8,0.3629378857681361,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,18,genept_scpa,detection_fraction,50,8,0.36486744450306824,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,18,genept_scpa,detection_fraction,50,8,0.36344424119240637,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,18,genept_scpa,expression_sd,50,8,0.35477722292407643,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,18,genept_scpa,expression_sd,50,8,0.35314173219619915,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,19,NA,mean_expression,50,8,0.4404761904761904,0.8799999999999999,0.4395238095238095,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,19,NA,detection_fraction,50,8,0.44047619047619035,0.8799999999999999,0.43952380952380954,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,19,NA,expression_sd,50,8,0.43749999999999994,0.8775,0.44,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,19,vanilla_scpa,mean_expression,50,8,-0.18591918487128348,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,19,vanilla_scpa,mean_expression,50,8,-0.15635429426581784,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,19,vanilla_scpa,detection_fraction,50,8,-0.18779983479120843,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,19,vanilla_scpa,detection_fraction,50,8,-0.15731957307760122,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,19,vanilla_scpa,expression_sd,50,8,-0.1756926603645471,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,19,vanilla_scpa,expression_sd,50,8,-0.14569377420223936,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,19,genept_scpa,mean_expression,50,8,0.36390006579926687,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,19,genept_scpa,mean_expression,50,8,0.3629378857681361,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,19,genept_scpa,detection_fraction,50,8,0.36486744450306824,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,19,genept_scpa,detection_fraction,50,8,0.36344424119240637,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,19,genept_scpa,expression_sd,50,8,0.35477722292407643,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,19,genept_scpa,expression_sd,50,8,0.35314173219619915,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,20,NA,mean_expression,50,8,0.45535714285714285,0.8925,0.4371428571428571,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,20,NA,detection_fraction,50,8,0.45535714285714285,0.8925,0.4371428571428571,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_INOSITOL_PHOSPHATE_METABOLISM,20,NA,expression_sd,50,8,0.45833333333333337,0.895,0.43666666666666665,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,20,vanilla_scpa,mean_expression,50,8,-0.18591918487128348,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,20,vanilla_scpa,mean_expression,50,8,-0.15635429426581784,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,20,vanilla_scpa,detection_fraction,50,8,-0.18779983479120843,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,20,vanilla_scpa,detection_fraction,50,8,-0.15731957307760122,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,20,vanilla_scpa,expression_sd,50,8,-0.1756926603645471,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,20,vanilla_scpa,expression_sd,50,8,-0.14569377420223936,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,20,genept_scpa,mean_expression,50,8,0.36390006579926687,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,20,genept_scpa,mean_expression,50,8,0.3629378857681361,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,20,genept_scpa,detection_fraction,50,8,0.36486744450306824,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,20,genept_scpa,detection_fraction,50,8,0.36344424119240637,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,20,genept_scpa,expression_sd,50,8,0.35477722292407643,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_INOSITOL_PHOSPHATE_METABOLISM,20,genept_scpa,expression_sd,50,8,0.35314173219619915,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,1,NA,mean_expression,20,3,0.5,0.9500000000000001,0.45,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,1,NA,detection_fraction,20,3,0.5,0.9500000000000001,0.45,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,1,NA,expression_sd,20,3,0.5000000000000001,0.9500000000000001,0.44999999999999996,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,1,vanilla_scpa,mean_expression,20,3,-0.2650579764133341,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,1,vanilla_scpa,mean_expression,20,3,-0.28872180451127816,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,1,vanilla_scpa,detection_fraction,20,3,-0.25701761600550427,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,1,vanilla_scpa,detection_fraction,20,3,-0.2830261495462563,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,1,vanilla_scpa,expression_sd,20,3,-0.3248853482323439,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,1,vanilla_scpa,expression_sd,20,3,-0.34285714285714286,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,1,genept_scpa,mean_expression,20,3,0.04010676987094019,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,1,genept_scpa,mean_expression,20,3,0.024060150375939848,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,1,genept_scpa,detection_fraction,20,3,0.0522734622984564,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,1,genept_scpa,detection_fraction,20,3,0.03537826869328204,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,1,genept_scpa,expression_sd,20,3,-0.02043175068896953,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,1,genept_scpa,expression_sd,20,3,-0.04210526315789473,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,2,NA,mean_expression,20,3,0.46078431372549017,0.9166666666666666,0.45588235294117646,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,2,NA,detection_fraction,20,3,0.46078431372549017,0.9166666666666666,0.45588235294117646,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,2,NA,expression_sd,20,3,0.4411764705882352,0.8999999999999999,0.4588235294117647,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,2,vanilla_scpa,mean_expression,20,3,-0.2650579764133341,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,2,vanilla_scpa,mean_expression,20,3,-0.28872180451127816,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,2,vanilla_scpa,detection_fraction,20,3,-0.25701761600550427,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,2,vanilla_scpa,detection_fraction,20,3,-0.2830261495462563,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,2,vanilla_scpa,expression_sd,20,3,-0.3248853482323439,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,2,vanilla_scpa,expression_sd,20,3,-0.34285714285714286,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,2,genept_scpa,mean_expression,20,3,0.04010676987094019,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,2,genept_scpa,mean_expression,20,3,0.024060150375939848,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,2,genept_scpa,detection_fraction,20,3,0.0522734622984564,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,2,genept_scpa,detection_fraction,20,3,0.03537826869328204,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,2,genept_scpa,expression_sd,20,3,-0.02043175068896953,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,2,genept_scpa,expression_sd,20,3,-0.04210526315789473,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,3,NA,mean_expression,20,3,0.46078431372549017,0.9166666666666666,0.45588235294117646,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,3,NA,detection_fraction,20,3,0.46078431372549017,0.9166666666666666,0.45588235294117646,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,3,NA,expression_sd,20,3,0.4411764705882352,0.8999999999999999,0.4588235294117647,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,3,vanilla_scpa,mean_expression,20,3,-0.2650579764133341,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,3,vanilla_scpa,mean_expression,20,3,-0.28872180451127816,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,3,vanilla_scpa,detection_fraction,20,3,-0.25701761600550427,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,3,vanilla_scpa,detection_fraction,20,3,-0.2830261495462563,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,3,vanilla_scpa,expression_sd,20,3,-0.3248853482323439,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,3,vanilla_scpa,expression_sd,20,3,-0.34285714285714286,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,3,genept_scpa,mean_expression,20,3,0.04010676987094019,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,3,genept_scpa,mean_expression,20,3,0.024060150375939848,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,3,genept_scpa,detection_fraction,20,3,0.0522734622984564,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,3,genept_scpa,detection_fraction,20,3,0.03537826869328204,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,3,genept_scpa,expression_sd,20,3,-0.02043175068896953,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,3,genept_scpa,expression_sd,20,3,-0.04210526315789473,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,4,NA,mean_expression,20,3,0.5,0.9500000000000001,0.45,ESTIMATED
