row_type,scheme,population,status,pathway,draw_id,method,n_pathways,n_units,resamples,gene_count,truth_count,pool_size,eligible_pool_size,mean_ap,median_ap,sd_ap,exact_random_ap,mean_ap_minus_exact_chance,mean_genept_minus_vanilla_ap,mean_contrast_ap,median_contrast_ap,wilcoxon_p_value,rank_biserial,reason
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,11,genept_scpa,,1,1000,20,3,4,4,0.3857129629629629,0.44152046783625737,0.13859707361529436,0.26621466887221734,0.11949829409074558,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,11,vanilla_scpa,,1,1000,20,3,20,4,0.2712138669551982,0.21666666666666667,0.14835660086723848,0.26621466887221734,0.004999198082980882,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,11,genept_scpa,,1,1000,20,3,20,4,0.27358650842048676,0.22178932178932179,0.14906444639560654,0.26621466887221734,0.007371839548269421,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,11,vanilla_scpa,,1,1000,20,3,4,4,0.3747601809954752,0.4434389140271493,0.13209215901835958,0.26621466887221734,0.10854551212325786,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,11,genept_scpa,,1,1000,20,3,4,4,0.39106042884990255,0.46003898635477586,0.13483239102532896,0.26621466887221734,0.12484575997768521,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,12,vanilla_scpa,,1,1000,20,3,4,4,0.36450614091790573,0.43977591036414565,0.13796296907583375,0.26621466887221734,0.09829147204568839,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,12,genept_scpa,,1,1000,20,3,4,4,0.3819039961013645,0.46003898635477586,0.1414520647278422,0.26621466887221734,0.11568932722914715,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,12,vanilla_scpa,,1,1000,20,3,20,4,0.262792331712262,0.22196969696969698,0.13188923204255493,0.26621466887221734,-0.0034223371599553243,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,12,genept_scpa,,1,1000,20,3,20,4,0.2655678014394733,0.2215728715728716,0.134840050270599,0.26621466887221734,-0.0006468674327440582,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,12,vanilla_scpa,,1,1000,20,3,4,4,0.3688098470157295,0.43977591036414565,0.1357881488629804,0.26621466887221734,0.10259517814351216,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,12,genept_scpa,,1,1000,20,3,4,4,0.3843606237816764,0.44152046783625737,0.13809991317778086,0.26621466887221734,0.11814595490945906,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,13,vanilla_scpa,,1,1000,20,3,4,4,0.366934065934066,0.43977591036414565,0.13687757180755858,0.26621466887221734,0.10071939706184868,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,13,genept_scpa,,1,1000,20,3,4,4,0.38330750487329435,0.44152046783625737,0.13973354505409918,0.26621466887221734,0.117092836001077,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,13,vanilla_scpa,,1,1000,20,3,20,4,0.26833477160810754,0.21750700280112045,0.14854424125639132,0.26621466887221734,0.0021201027358901947,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,13,genept_scpa,,1,1000,20,3,20,4,0.26647846177586887,0.21453634085213033,0.14766384047993883,0.26621466887221734,0.0002637929036515274,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,13,vanilla_scpa,,1,1000,20,3,4,4,0.36344408532643835,0.43977591036414565,0.1387645145514693,0.26621466887221734,0.09722941645422101,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,13,genept_scpa,,1,1000,20,3,4,4,0.3795808966861598,0.44152046783625737,0.1414871886722893,0.26621466887221734,0.11336622781394246,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,14,vanilla_scpa,,1,1000,20,3,4,4,0.3622181641887525,0.43977591036414565,0.1394505505463034,0.26621466887221734,0.09600349531653518,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,14,genept_scpa,,1,1000,20,3,4,4,0.37789766081871345,0.44152046783625737,0.14188444264830546,0.26621466887221734,0.11168299194649611,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,14,vanilla_scpa,,1,1000,20,3,20,4,0.26436244562111433,0.2192982456140351,0.1452037688334885,0.26621466887221734,-0.0018522232511030134,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,14,genept_scpa,,1,1000,20,3,20,4,0.2631729632066706,0.21602145131556896,0.14602757434296876,0.26621466887221734,-0.0030417056655467345,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,14,vanilla_scpa,,1,1000,20,3,4,4,0.36424951519069176,0.43977591036414565,0.13780717952028465,0.26621466887221734,0.09803484631847442,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,14,genept_scpa,,1,1000,20,3,4,4,0.3822309941520468,0.46003898635477586,0.1416163189448821,0.26621466887221734,0.11601632527982947,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,15,vanilla_scpa,,1,1000,20,3,4,4,0.3624153199741436,0.43977591036414565,0.13920840971644854,0.26621466887221734,0.09620065110192627,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,15,genept_scpa,,1,1000,20,3,4,4,0.3794541910331384,0.44152046783625737,0.14251637299978664,0.26621466887221734,0.11323952216092104,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,15,vanilla_scpa,,1,1000,20,3,20,4,0.2779668879223059,0.22549019607843138,0.15829504486166207,0.26621466887221734,0.011752219050088553,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,15,genept_scpa,,1,1000,20,3,20,4,0.27872705549094867,0.22777777777777777,0.15555655983821642,0.26621466887221734,0.01251238661873133,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,15,vanilla_scpa,,1,1000,20,3,4,4,0.37037287222581344,0.4434389140271493,0.13483998553569085,0.26621466887221734,0.1041582033535961,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,15,genept_scpa,,1,1000,20,3,4,4,0.3879990253411306,0.46003898635477586,0.13844146000858584,0.26621466887221734,0.12178435646891328,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,16,vanilla_scpa,,1,1000,20,3,4,4,0.3663010127127775,0.43977591036414565,0.1368657068117343,0.26621466887221734,0.10008634384056014,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,16,genept_scpa,,1,1000,20,3,4,4,0.3833630604288498,0.46003898635477586,0.14009402834296425,0.26621466887221734,0.11714839155663248,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,16,vanilla_scpa,,1,1000,20,3,20,4,0.271713161523146,0.22079538108949875,0.1498188068969655,0.26621466887221734,0.005498492650928666,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,16,genept_scpa,,1,1000,20,3,20,4,0.27234428261796684,0.2199074074074074,0.15040260786825818,0.26621466887221734,0.006129613745749496,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,16,vanilla_scpa,,1,1000,20,3,4,4,0.3642321697909934,0.43977591036414565,0.1381605595759163,0.26621466887221734,0.09801750091877603,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,16,genept_scpa,,1,1000,20,3,4,4,0.3810974658869395,0.46003898635477586,0.14131712841315555,0.26621466887221734,0.11488279701472215,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,17,vanilla_scpa,,1,1000,20,3,4,4,0.36535369532428363,0.43977591036414565,0.1377533760166838,0.26621466887221734,0.09913902645206629,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,17,genept_scpa,,1,1000,20,3,4,4,0.381537037037037,0.44152046783625737,0.14049712635671543,0.26621466887221734,0.11532236816481967,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,17,vanilla_scpa,,1,1000,20,3,20,4,0.26995945192148746,0.21746031746031746,0.15067655191372195,0.26621466887221734,0.0037447830492701173,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,17,genept_scpa,,1,1000,20,3,20,4,0.2666859899832423,0.21555435305435303,0.14592904161085646,0.26621466887221734,0.000471321111024936,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,17,vanilla_scpa,,1,1000,20,3,4,4,0.36720620555914685,0.43977591036414565,0.1363076244396221,0.26621466887221734,0.1009915366869295,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,17,genept_scpa,,1,1000,20,3,4,4,0.3844673489278752,0.46003898635477586,0.13964274125759493,0.26621466887221734,0.11825268005565787,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,18,vanilla_scpa,,1,1000,20,3,4,4,0.36937502693385055,0.4434389140271493,0.1357462230833299,0.26621466887221734,0.1031603580616332,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,18,genept_scpa,,1,1000,20,3,4,4,0.38497514619883044,0.44152046783625737,0.13814943062369703,0.26621466887221734,0.1187604773266131,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,18,vanilla_scpa,,1,1000,20,3,20,4,0.27481243916185866,0.22123015873015872,0.15632513760610736,0.26621466887221734,0.008597770289641316,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,18,genept_scpa,,1,1000,20,3,20,4,0.2753714503619302,0.21755368814192344,0.1569822123764417,0.26621466887221734,0.009156781489712884,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,18,vanilla_scpa,,1,1000,20,3,4,4,0.36914081017022204,0.4434389140271493,0.13560758630726108,0.26621466887221734,0.1029261412980047,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,18,genept_scpa,,1,1000,20,3,4,4,0.3857997076023391,0.46003898635477586,0.13862689365863554,0.26621466887221734,0.11958503873012177,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,19,vanilla_scpa,,1,1000,20,3,4,4,0.36833872010342605,0.43977591036414565,0.13587624996319372,0.26621466887221734,0.10212405123120871,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,19,genept_scpa,,1,1000,20,3,4,4,0.38499902534113056,0.46003898635477586,0.13886222469971055,0.26621466887221734,0.11878435646891322,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,19,vanilla_scpa,,1,1000,20,3,20,4,0.2756531176254086,0.22156084656084657,0.14967340188611425,0.26621466887221734,0.009438448753191275,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,19,genept_scpa,,1,1000,20,3,20,4,0.274411243013952,0.22178932178932179,0.15113425500509683,0.26621466887221734,0.008196574141734636,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,19,vanilla_scpa,,1,1000,20,3,4,4,0.363475867269985,0.4434389140271493,0.1387802112400471,0.26621466887221734,0.09726119839776765,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,19,genept_scpa,,1,1000,20,3,4,4,0.38031189083820666,0.44152046783625737,0.14197029363577243,0.26621466887221734,0.11409722196598931,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,20,vanilla_scpa,,1,1000,20,3,4,4,0.3692489765136825,0.4434389140271493,0.13567144304178075,0.26621466887221734,0.10303430764146515,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,20,genept_scpa,,1,1000,20,3,4,4,0.3854673489278752,0.44152046783625737,0.13843768461427744,0.26621466887221734,0.11925268005565787,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,20,vanilla_scpa,,1,1000,20,3,20,4,0.26995732036997516,0.21666666666666667,0.14870633438182745,0.26621466887221734,0.0037426514977578207,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,20,genept_scpa,,1,1000,20,3,20,4,0.27044448429823814,0.21536796536796535,0.14844366081035304,0.26621466887221734,0.0042298154260208,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,20,vanilla_scpa,,1,1000,20,3,4,4,0.36589915966386566,0.43977591036414565,0.13735258823861374,0.26621466887221734,0.09968449079164832,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,20,genept_scpa,,1,1000,20,3,4,4,0.3826647173489279,0.4507797270955166,0.14044892810056747,0.26621466887221734,0.11645004847671053,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,1,vanilla_scpa,,1,1000,23,4,4,4,0.24642857142857144,0.24642857142857144,0.0,0.27658406859812246,-0.030155497169551015,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,1,genept_scpa,,1,1000,23,4,4,4,0.3735119047619048,0.37351190476190477,5.55389276409176e-17,0.27658406859812246,0.09692783616378237,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,1,vanilla_scpa,,1,1000,23,4,23,4,0.26709531026230615,0.22457542457542456,0.12393205690642888,0.27658406859812246,-0.009488758335816305,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,1,genept_scpa,,1,1000,23,4,23,4,0.2770342356880156,0.2416618104118104,0.12563706939868297,0.27658406859812246,0.0004501670898931498,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,1,vanilla_scpa,,1,1000,23,4,4,4,0.24642857142857144,0.24642857142857144,0.0,0.27658406859812246,-0.030155497169551015,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,1,genept_scpa,,1,1000,23,4,4,4,0.3735119047619048,0.37351190476190477,5.55389276409176e-17,0.27658406859812246,0.09692783616378237,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,2,vanilla_scpa,,1,1000,23,4,4,4,0.24642857142857144,0.24642857142857144,0.0,0.27658406859812246,-0.030155497169551015,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,2,genept_scpa,,1,1000,23,4,4,4,0.3735119047619048,0.37351190476190477,5.55389276409176e-17,0.27658406859812246,0.09692783616378237,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,2,vanilla_scpa,,1,1000,23,4,23,4,0.2795754615693138,0.24273021708683473,0.1271435972488626,0.27658406859812246,0.002991392971191331,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,2,genept_scpa,,1,1000,23,4,23,4,0.2767101797042061,0.23368186090225562,0.13205142718146523,0.27658406859812246,0.0001261111060836262,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,2,vanilla_scpa,,1,1000,23,4,4,4,0.24642857142857144,0.24642857142857144,0.0,0.27658406859812246,-0.030155497169551015,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,2,genept_scpa,,1,1000,23,4,4,4,0.3735119047619048,0.37351190476190477,5.55389276409176e-17,0.27658406859812246,0.09692783616378237,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,3,vanilla_scpa,,1,1000,23,4,4,4,0.24642857142857144,0.24642857142857144,0.0,0.27658406859812246,-0.030155497169551015,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,3,genept_scpa,,1,1000,23,4,4,4,0.3735119047619048,0.37351190476190477,5.55389276409176e-17,0.27658406859812246,0.09692783616378237,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,3,vanilla_scpa,,1,1000,23,4,23,4,0.2778093238939946,0.2399159663865546,0.12689980124942232,0.27658406859812246,0.0012252552958721408,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,3,genept_scpa,,1,1000,23,4,23,4,0.2793939937122655,0.23753501400560223,0.13060938361832886,0.27658406859812246,0.0028099251141430193,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,3,vanilla_scpa,,1,1000,23,4,4,4,0.24642857142857144,0.24642857142857144,0.0,0.27658406859812246,-0.030155497169551015,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,3,genept_scpa,,1,1000,23,4,4,4,0.3735119047619048,0.37351190476190477,5.55389276409176e-17,0.27658406859812246,0.09692783616378237,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,4,vanilla_scpa,,1,1000,23,4,4,4,0.24642857142857144,0.24642857142857144,0.0,0.27658406859812246,-0.030155497169551015,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,4,genept_scpa,,1,1000,23,4,4,4,0.3735119047619048,0.37351190476190477,5.55389276409176e-17,0.27658406859812246,0.09692783616378237,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,4,vanilla_scpa,,1,1000,23,4,23,4,0.2755691925659704,0.2341117216117216,0.13088460223447526,0.27658406859812246,-0.0010148760321520567,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,4,genept_scpa,,1,1000,23,4,23,4,0.273777930059557,0.23510909380474596,0.1289696194158327,0.27658406859812246,-0.0028061385385654836,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,4,vanilla_scpa,,1,1000,23,4,4,4,0.24642857142857144,0.24642857142857144,0.0,0.27658406859812246,-0.030155497169551015,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,4,genept_scpa,,1,1000,23,4,4,4,0.3735119047619048,0.37351190476190477,5.55389276409176e-17,0.27658406859812246,0.09692783616378237,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,5,vanilla_scpa,,1,1000,23,4,4,4,0.24642857142857144,0.24642857142857144,0.0,0.27658406859812246,-0.030155497169551015,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,5,genept_scpa,,1,1000,23,4,4,4,0.3735119047619048,0.37351190476190477,5.55389276409176e-17,0.27658406859812246,0.09692783616378237,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,5,vanilla_scpa,,1,1000,23,4,23,4,0.2772726607067925,0.23769931049342813,0.13048571250981245,0.27658406859812246,0.0006885921086700608,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,5,genept_scpa,,1,1000,23,4,23,4,0.27191092407633494,0.23418982977806507,0.12501213685675627,0.27658406859812246,-0.00467314452178752,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,5,vanilla_scpa,,1,1000,23,4,4,4,0.24642857142857144,0.24642857142857144,0.0,0.27658406859812246,-0.030155497169551015,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,5,genept_scpa,,1,1000,23,4,4,4,0.3735119047619048,0.37351190476190477,5.55389276409176e-17,0.27658406859812246,0.09692783616378237,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,6,vanilla_scpa,,1,1000,23,4,4,4,0.24642857142857144,0.24642857142857144,0.0,0.27658406859812246,-0.030155497169551015,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,6,genept_scpa,,1,1000,23,4,4,4,0.3735119047619048,0.37351190476190477,5.55389276409176e-17,0.27658406859812246,0.09692783616378237,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,6,vanilla_scpa,,1,1000,23,4,23,4,0.27449370907842097,0.24164377289377287,0.12079378826571652,0.27658406859812246,-0.00209035951970149,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,6,genept_scpa,,1,1000,23,4,23,4,0.2794233902943929,0.2395074696545285,0.12836809052307632,0.27658406859812246,0.002839321696270436,,,,,,
